dynamic_accuracy steamvr; 20211013-223229; x y z w i j k;  frequency = 150
2.424782514572143555e-01 -5.527322292327880859e-01 -1.686119794845581055e+00 9.996007778070818972e-01 -2.117244975218406794e-02 -1.716915402230183990e-02 -7.431401224884856202e-03 2.316664904356002808e-01 -5.471927523612976074e-01 -1.431509137153625488e+00 1.557485162287737535e-02 -8.481364908908939348e-03 9.993983814073161831e-01 -2.249397156319451682e-02
2.421589493751525879e-01 -5.529183745384216309e-01 -1.683761119842529297e+00 9.996122189504066391e-01 -2.055162956970491700e-02 -1.724721243413245356e-02 -7.453894129092284576e-03 2.319214344024658203e-01 -5.476614832878112793e-01 -1.430226445198059082e+00 1.564644295850411981e-02 -8.613924459731579428e-03 9.993720505629850592e-01 -2.238670373112832540e-02
2.422348260879516602e-01 -5.531167387962341309e-01 -1.681935667991638184e+00 9.996267456596600320e-01 -2.007260795277744647e-02 -1.695418998585388956e-02 -7.485323547348908708e-03 2.312906235456466675e-01 -5.465900301933288574e-01 -1.426579475402832031e+00 1.546298911971677979e-02 -8.750692108639422997e-03 9.993894185219425186e-01 -2.193132798924245230e-02
2.419653385877609253e-01 -5.532171726226806641e-01 -1.680675268173217773e+00 9.996283108645799276e-01 -1.989617527196701346e-02 -1.710622390980077318e-02 -7.399936254153799756e-03 2.309281677007675171e-01 -5.462603569030761719e-01 -1.424298286437988281e+00 1.556958863623293318e-02 -8.777334059637447242e-03 9.994230970453455987e-01 -2.151005234202393521e-02
2.424733340740203857e-01 -5.532613992691040039e-01 -1.678513407707214355e+00 9.996261046702711317e-01 -1.984764838303609835e-02 -1.721067588714342289e-02 -7.584306503817089470e-03 2.311571091413497925e-01 -5.463342070579528809e-01 -1.423444032669067383e+00 1.559493032510205282e-02 -8.754531033936379172e-03 9.993900581800492233e-01 -2.137429196888824406e-02
2.419330626726150513e-01 -5.532186031341552734e-01 -1.676349878311157227e+00 9.996238761109415005e-01 -1.980600212797776344e-02 -1.732680909733066640e-02 -7.721544637006087092e-03 2.312742471694946289e-01 -5.461530685424804688e-01 -1.420706629753112793e+00 1.573429032637268035e-02 -8.688355979320681877e-03 9.994144510949577453e-01 -2.121409976466740593e-02
2.414193749427795410e-01 -5.532208085060119629e-01 -1.673852324485778809e+00 9.996384697302722611e-01 -1.919690151557957442e-02 -1.721043877599362157e-02 -7.629412611003957845e-03 2.311351001262664795e-01 -5.459216833114624023e-01 -1.418788075447082520e+00 1.548706203823604043e-02 -8.674849863031731251e-03 9.993872646437608198e-01 -2.071043356160047477e-02
2.415538877248764038e-01 -5.532675981521606445e-01 -1.671615242958068848e+00 9.996416820867140007e-01 -1.906824515608203721e-02 -1.714142412641664337e-02 -7.686067740292083263e-03 2.307995706796646118e-01 -5.456382036209106445e-01 -1.416529178619384766e+00 1.553509596673147836e-02 -8.546532906308551558e-03 9.994512347169011157e-01 -2.042095726636036779e-02
2.419040352106094360e-01 -5.534204244613647461e-01 -1.670395255088806152e+00 9.996401839820941992e-01 -1.905603920236068408e-02 -1.723018835744243027e-02 -7.712579333433907877e-03 2.309969067573547363e-01 -5.455586910247802734e-01 -1.415014028549194336e+00 1.566833209593925316e-02 -8.591548019010816425e-03 9.994408210193733710e-01 -2.076862384034048117e-02
2.420310676097869873e-01 -5.535359978675842285e-01 -1.669315457344055176e+00 9.996383281180337699e-01 -1.916411820457068760e-02 -1.722893931404578458e-02 -7.688642083092824160e-03 2.302781492471694946e-01 -5.452864170074462891e-01 -1.413188815116882324e+00 1.556097263669673110e-02 -8.607671713778309794e-03 9.994532926292323260e-01 -2.055754110044529306e-02
2.421487122774124146e-01 -5.533026456832885742e-01 -1.666457533836364746e+00 9.996372473923952340e-01 -1.909983664464370151e-02 -1.735004865552215031e-02 -7.717541421585314906e-03 2.301725298166275024e-01 -5.453350543975830078e-01 -1.410928487777709961e+00 1.553701423505597645e-02 -8.618307467876708261e-03 9.994117870874906773e-01 -2.043336160883463953e-02
2.418917268514633179e-01 -5.534296631813049316e-01 -1.665096044540405273e+00 9.996456024891736680e-01 -1.856966068924501695e-02 -1.741292622472297505e-02 -7.785680653704617898e-03 2.298643887042999268e-01 -5.453914403915405273e-01 -1.408911824226379395e+00 1.527440607068152913e-02 -8.612462204963582113e-03 9.994148362760350013e-01 -2.032916916415266131e-02
2.416543513536453247e-01 -5.532825589179992676e-01 -1.662921667098999023e+00 9.996393194032818785e-01 -1.883791061618131021e-02 -1.748266783530655344e-02 -7.791915802597561280e-03 2.296380549669265747e-01 -5.451525449752807617e-01 -1.406878709793090820e+00 1.528464606057803286e-02 -8.460151035396006394e-03 9.994205838915330986e-01 -2.041182198948078910e-02
2.413925826549530029e-01 -5.532609224319458008e-01 -1.661279916763305664e+00 9.996419951232167200e-01 -1.868943992125866177e-02 -1.748883704941028155e-02 -7.793198333047160475e-03 2.296110391616821289e-01 -5.450998544692993164e-01 -1.405418395996093750e+00 1.518831381167625068e-02 -8.566298269325284265e-03 9.994148832568899854e-01 -2.043805499776628343e-02
2.410448789596557617e-01 -5.531879663467407227e-01 -1.659982800483703613e+00 9.996471080388840136e-01 -1.847575301055657052e-02 -1.743263237496930212e-02 -7.771919384347215042e-03 2.296039760112762451e-01 -5.450304746627807617e-01 -1.403401494026184082e+00 1.507605424803712749e-02 -8.442165367209540291e-03 9.994460338923639720e-01 -2.023849458529492287e-02
2.409743666648864746e-01 -5.532680749893188477e-01 -1.658888936042785645e+00 9.996428895126840963e-01 -1.852491989547143045e-02 -1.756710187345499746e-02 -7.894815153610802369e-03 2.298671454191207886e-01 -5.448842048645019531e-01 -1.402733683586120605e+00 1.485651370959120698e-02 -8.338609491554158787e-03 9.994358328175299011e-01 -2.054831773156681404e-02
2.415593564510345459e-01 -5.530949831008911133e-01 -1.657298803329467773e+00 9.996401914353565399e-01 -1.875099380235775021e-02 -1.743160332725862335e-02 -8.001234577041381121e-03 2.301494777202606201e-01 -5.448290705680847168e-01 -1.401981115341186523e+00 1.488957609343078033e-02 -8.242220520901894290e-03 9.994169158519933260e-01 -2.078587900035495581e-02
2.420571893453598022e-01 -5.531847476959228516e-01 -1.656168222427368164e+00 9.996493141868389998e-01 -1.825982394080251717e-02 -1.744274235823602831e-02 -7.973334824230021364e-03 2.302426844835281372e-01 -5.449157357215881348e-01 -1.400526404380798340e+00 1.481332169841054203e-02 -8.215805602781189182e-03 9.993936091952945189e-01 -2.092729993081127171e-02
2.417944222688674927e-01 -5.532600879669189453e-01 -1.655274152755737305e+00 9.996451552957535958e-01 -1.844129371160888736e-02 -1.748648244203362609e-02 -7.981581450550629536e-03 2.300438880920410156e-01 -5.448796153068542480e-01 -1.399310111999511719e+00 1.494252319150327774e-02 -8.244926589979356679e-03 9.994325995401746043e-01 -2.103732425676091075e-02
2.413844913244247437e-01 -5.533019900321960449e-01 -1.653724670410156250e+00 9.996411976252667086e-01 -1.856820434996446847e-02 -1.758592591942373384e-02 -7.964447738627446899e-03 2.297701090574264526e-01 -5.448083877563476562e-01 -1.397924542427062988e+00 1.500670680471300616e-02 -8.258876993968758060e-03 9.994217683460699941e-01 -2.098684918090463342e-02
2.411819100379943848e-01 -5.532059669494628906e-01 -1.651922821998596191e+00 9.996453118134733806e-01 -1.831353417708758702e-02 -1.761058799799610289e-02 -7.982803694178190745e-03 2.297124266624450684e-01 -5.447819828987121582e-01 -1.397072196006774902e+00 1.520498325952864688e-02 -8.203304072532275129e-03 9.994016401156566864e-01 -2.106236862903180726e-02
2.415128797292709351e-01 -5.533031821250915527e-01 -1.650389194488525391e+00 9.996478310000677103e-01 -1.801333626497028315e-02 -1.775726741921502400e-02 -8.025691447409151122e-03 2.298831641674041748e-01 -5.449640750885009766e-01 -1.395518302917480469e+00 1.523973419608457523e-02 -8.349415839031227096e-03 9.994450777165013733e-01 -2.092307044483653067e-02
2.423778623342514038e-01 -5.534977912902832031e-01 -1.648486137390136719e+00 9.996545686750294424e-01 -1.782546335528290005e-02 -1.752826320380300798e-02 -8.109330929604639457e-03 2.300527840852737427e-01 -5.453431010246276855e-01 -1.393393754959106445e+00 1.514655993090439391e-02 -8.338429159155814896e-03 9.994196888430276760e-01 -2.070034776215523911e-02
2.430060207843780518e-01 -5.535070300102233887e-01 -1.647191882133483887e+00 9.996532494656974466e-01 -1.793234011042282861e-02 -1.747510986638935171e-02 -8.150855760191737936e-03 2.304115295410156250e-01 -5.454308986663818359e-01 -1.391797065734863281e+00 1.514557610056781016e-02 -8.365166142527297524e-03 9.994401818798486214e-01 -2.091017898932268082e-02
2.432830035686492920e-01 -5.535311102867126465e-01 -1.645522356033325195e+00 9.996549040669550079e-01 -1.777960464795818110e-02 -1.753061438246103151e-02 -8.163217763272438698e-03 2.307751625776290894e-01 -5.453917384147644043e-01 -1.390079021453857422e+00 1.508889796773768208e-02 -8.273205030996755999e-03 9.994563600846652074e-01 -2.055432143170873513e-02
2.419666647911071777e-01 -5.532953739166259766e-01 -1.644266009330749512e+00 9.996555003189890876e-01 -1.769643367880507565e-02 -1.762240528426782527e-02 -8.072547209644011582e-03 2.304003983736038208e-01 -5.450490713119506836e-01 -1.389027357101440430e+00 1.519419923445397384e-02 -8.235299136482195081e-03 9.994017522964345757e-01 -2.048524224265493160e-02
2.415895313024520874e-01 -5.533462762832641602e-01 -1.642506957054138184e+00 9.996617162252658950e-01 -1.741732981699417940e-02 -1.760927513903028443e-02 -7.937825985314447136e-03 2.297798544168472290e-01 -5.449654459953308105e-01 -1.386888265609741211e+00 1.522848553401982483e-02 -8.282195278586104714e-03 9.993994828012496834e-01 -2.027320268757711735e-02
2.417713552713394165e-01 -5.532927513122558594e-01 -1.640071630477905273e+00 9.996663818561427606e-01 -1.714189496394461290e-02 -1.758473105545919554e-02 -8.002686752455535554e-03 2.297371774911880493e-01 -5.448218584060668945e-01 -1.384772300720214844e+00 1.526123027346874307e-02 -8.225673743566560073e-03 9.994352264455088619e-01 -2.010722621637107965e-02
2.416862249374389648e-01 -5.532829761505126953e-01 -1.638599038124084473e+00 9.996671793340017320e-01 -1.707507018587980235e-02 -1.760985247601656867e-02 -7.990857484331984756e-03 2.296498864889144897e-01 -5.448590517044067383e-01 -1.383498430252075195e+00 1.519174725205473149e-02 -8.221792641730970783e-03 9.994623346969339073e-01 -1.980233660886537850e-02
2.415744811296463013e-01 -5.532479286193847656e-01 -1.636981368064880371e+00 9.996676116114537880e-01 -1.696423955771211162e-02 -1.769346630759348338e-02 -7.988165804092161107e-03 2.300298511981964111e-01 -5.447195768356323242e-01 -1.382291436195373535e+00 1.543694820267308213e-02 -8.368960186258772235e-03 9.994319606956614255e-01 -1.992118159880155309e-02
2.415632158517837524e-01 -5.532180666923522949e-01 -1.634549856185913086e+00 9.996622677546513902e-01 -1.736815398500805505e-02 -1.755787724637868433e-02 -8.088058588300200621e-03 2.302669286727905273e-01 -5.447262525558471680e-01 -1.380933284759521484e+00 1.533671507999301818e-02 -8.158530030199643776e-03 9.994215682754270524e-01 -1.971186283276810808e-02
2.420756816864013672e-01 -5.532537698745727539e-01 -1.633601903915405273e+00 9.996675445339303634e-01 -1.703677013389676143e-02 -1.761398714833828025e-02 -8.018077326748350789e-03 2.302520871162414551e-01 -5.447883605957031250e-01 -1.379492521286010742e+00 1.523728954116644434e-02 -8.105842459004367756e-03 9.994759116642163432e-01 -1.933537939339391096e-02
2.418296486139297485e-01 -5.531749129295349121e-01 -1.631612300872802734e+00 9.996694748741939973e-01 -1.698948773209483371e-02 -1.755409028657742634e-02 -8.009004532273902160e-03 2.303471714258193970e-01 -5.448196530342102051e-01 -1.378551363945007324e+00 1.522114497145150326e-02 -8.122516626355312866e-03 9.994301453515874734e-01 -1.951298312136424962e-02
2.414994686841964722e-01 -5.530878305435180664e-01 -1.629950642585754395e+00 9.996659868435097129e-01 -1.714340259944747633e-02 -1.760416163607783288e-02 -8.006948412557010966e-03 2.302969992160797119e-01 -5.446686148643493652e-01 -1.376883506774902344e+00 1.523435543743736041e-02 -8.100495592267555403e-03 9.994439891339940152e-01 -1.924688414326255342e-02
2.407270967960357666e-01 -5.528903603553771973e-01 -1.628534317016601562e+00 9.996690798627831942e-01 -1.691195573967611138e-02 -1.766811486696749992e-02 -7.972555543009929649e-03 2.300589382648468018e-01 -5.446506142616271973e-01 -1.374422907829284668e+00 1.563977496631614728e-02 -8.419181936634337338e-03 9.994805896820293523e-01 -1.874801946036429301e-02
2.408583760261535645e-01 -5.528431534767150879e-01 -1.626540899276733398e+00 9.996699667749779916e-01 -1.665194514928925243e-02 -1.780230608927163907e-02 -8.108791910537852324e-03 2.301262468099594116e-01 -5.445504784584045410e-01 -1.372488498687744141e+00 1.558871825228962116e-02 -8.392569497818896246e-03 9.994830244797600072e-01 -1.837039946774265964e-02
2.412991225719451904e-01 -5.528853535652160645e-01 -1.624774098396301270e+00 9.996649583193177868e-01 -1.677825483313902938e-02 -1.791872198614429326e-02 -8.208386556082147151e-03 2.302306443452835083e-01 -5.444357991218566895e-01 -1.371066570281982422e+00 1.570015950456007253e-02 -8.414858869991452897e-03 9.994697207823390883e-01 -1.832426766863947190e-02
2.417479306459426880e-01 -5.529460310935974121e-01 -1.623220205307006836e+00 9.996682376681219617e-01 -1.663660389279474072e-02 -1.788223733882821423e-02 -8.177163011389940520e-03 2.305345535278320312e-01 -5.443602800369262695e-01 -1.369904398918151855e+00 1.567831480273664327e-02 -8.371636539840266247e-03 9.994767677540199458e-01 -1.809737038010860236e-02
2.421242892742156982e-01 -5.529511570930480957e-01 -1.621765017509460449e+00 9.996684761657971263e-01 -1.657194097573658209e-02 -1.792259600436093767e-02 -8.191164878388538031e-03 2.306267023086547852e-01 -5.444590449333190918e-01 -1.368224859237670898e+00 1.582494597222384655e-02 -8.497692783906586611e-03 9.994833214864334847e-01 -1.780962616640408697e-02
2.420457899570465088e-01 -5.530257225036621094e-01 -1.620225906372070312e+00 9.996657259860249889e-01 -1.673368562124847095e-02 -1.795222469056584336e-02 -8.132257836336370324e-03 2.304513454437255859e-01 -5.442298054695129395e-01 -1.366392850875854492e+00 1.595109173019040524e-02 -8.700117784464393017e-03 9.994936562297194182e-01 -1.776266749394766337e-02
2.418806403875350952e-01 -5.528964400291442871e-01 -1.619122505187988281e+00 9.996662551539944319e-01 -1.695650393285507915e-02 -1.773974685107292809e-02 -8.072815779926861487e-03 2.301612198352813721e-01 -5.442209839820861816e-01 -1.365227222442626953e+00 1.606558474001600761e-02 -8.757417858036265282e-03 9.994903701771018500e-01 -1.742617054135739418e-02
2.421249747276306152e-01 -5.530630350112915039e-01 -1.617303848266601562e+00 9.996722474027229799e-01 -1.681099380649811806e-02 -1.760095372521979992e-02 -7.936701501961542643e-03 2.297604680061340332e-01 -5.440434813499450684e-01 -1.364257335662841797e+00 1.608088154791373001e-02 -8.851480970730603651e-03 9.994791664343406490e-01 -1.755084846839449417e-02
2.422865629196166992e-01 -5.531344413757324219e-01 -1.615841388702392578e+00 9.996743193410656536e-01 -1.662722089173810855e-02 -1.765875351815826208e-02 -7.934013381823295380e-03 2.294732630252838135e-01 -5.441550016403198242e-01 -1.362046241760253906e+00 1.614100066022030808e-02 -8.905061334276201043e-03 9.994853526959146528e-01 -1.737991754914822162e-02
2.419182062149047852e-01 -5.532907843589782715e-01 -1.614263534545898438e+00 9.996755639926097059e-01 -1.664713509797913910e-02 -1.758643092406157390e-02 -7.895843917705853629e-03 2.297392934560775757e-01 -5.442173480987548828e-01 -1.360746502876281738e+00 1.622800732618979308e-02 -8.820357685370204190e-03 9.994701090114275210e-01 -1.704736192287687260e-02
2.414304912090301514e-01 -5.530976653099060059e-01 -1.612545847892761230e+00 9.996779340433606942e-01 -1.658500391480960748e-02 -1.749825214044938362e-02 -7.922947061608507854e-03 2.298163324594497681e-01 -5.442132949829101562e-01 -1.358433723449707031e+00 1.608875604570868256e-02 -8.690970781728922165e-03 9.994830579221728462e-01 -1.686556459787676154e-02
2.411292493343353271e-01 -5.531637668609619141e-01 -1.611209392547607422e+00 9.996725604296544665e-01 -1.677097047779014735e-02 -1.759494294216307209e-02 -7.994722182757931297e-03 2.298020273447036743e-01 -5.441232919692993164e-01 -1.356454730033874512e+00 1.596836467360139913e-02 -8.666211236451143440e-03 9.994924728117592361e-01 -1.685571961577103303e-02
2.411881387233734131e-01 -5.530207753181457520e-01 -1.609248280525207520e+00 9.996819064743135419e-01 -1.648327509679340178e-02 -1.735452510756147620e-02 -7.949943240431521160e-03 2.294933795928955078e-01 -5.440722107887268066e-01 -1.354998946189880371e+00 1.590290878367798394e-02 -8.683609432544059717e-03 9.995047157794689774e-01 -1.666747846324325572e-02
2.408946752548217773e-01 -5.529977679252624512e-01 -1.607684135437011719e+00 9.996849696326182144e-01 -1.641878563861112056e-02 -1.724264632876959177e-02 -7.941408335192775073e-03 2.297756075859069824e-01 -5.439722537994384766e-01 -1.353471279144287109e+00 1.586961011925684326e-02 -8.642439810597297642e-03 9.994988741951367217e-01 -1.667046744460903840e-02
2.416943460702896118e-01 -5.530000329017639160e-01 -1.606468677520751953e+00 9.996878986292262459e-01 -1.614652943343193939e-02 -1.731005486236319654e-02 -7.984854378566590832e-03 2.298522591590881348e-01 -5.438192486763000488e-01 -1.351685404777526855e+00 1.593005885523419984e-02 -8.607306389535784169e-03 9.994820479075374742e-01 -1.637417472463300813e-02
2.417194843292236328e-01 -5.528559088706970215e-01 -1.604629635810852051e+00 9.996856031313396951e-01 -1.627305846330048128e-02 -1.731888160718225364e-02 -7.996243080378311746e-03 2.300570011138916016e-01 -5.439124107360839844e-01 -1.349907875061035156e+00 1.610541874343247859e-02 -8.685390859307058967e-03 9.995095317413903446e-01 -1.632212415196429220e-02
2.420169711112976074e-01 -5.529624819755554199e-01 -1.602994561195373535e+00 9.996932721604856464e-01 -1.593448311686622779e-02 -1.720640982596539220e-02 -7.961934185806590972e-03 2.300872951745986938e-01 -5.439016222953796387e-01 -1.348155975341796875e+00 1.599773244882953666e-02 -8.718531320966555268e-03 9.995471722214001042e-01 -1.603318593886351659e-02
2.416687309741973877e-01 -5.529448986053466797e-01 -1.601366639137268066e+00 9.996936746152009778e-01 -1.605683874815707138e-02 -1.712264295988603566e-02 -7.845157417531761074e-03 2.299471497535705566e-01 -5.438495278358459473e-01 -1.346085071563720703e+00 1.605630685477698119e-02 -8.784809556082517901e-03 9.994868885995252805e-01 -1.636795985435329781e-02
2.412686347961425781e-01 -5.529245138168334961e-01 -1.599702119827270508e+00 9.996889793001076940e-01 -1.639589435067507692e-02 -1.707215546408355489e-02 -7.852556097975818550e-03 2.297283709049224854e-01 -5.437572002410888672e-01 -1.344302892684936523e+00 1.602425691545111136e-02 -8.676841732236692528e-03 9.995183139801633310e-01 -1.623857275000211570e-02
2.412701994180679321e-01 -5.526354908943176270e-01 -1.597813010215759277e+00 9.996919008320909183e-01 -1.624322642322011817e-02 -1.703515234536055745e-02 -7.878741656561209783e-03 2.297003865242004395e-01 -5.435753464698791504e-01 -1.342330217361450195e+00 1.605073754942221154e-02 -8.729950105552369138e-03 9.995099197975126915e-01 -1.620084476369268445e-02
2.412446290254592896e-01 -5.526196956634521484e-01 -1.596485495567321777e+00 9.996952322624794718e-01 -1.601743938099377956e-02 -1.703624238423439435e-02 -7.915182438747964816e-03 2.297606170177459717e-01 -5.435068607330322266e-01 -1.340440034866333008e+00 1.598888118167279479e-02 -8.873230264958778188e-03 9.994891962221441606e-01 -1.615692706288463648e-02
2.412427663803100586e-01 -5.525197982788085938e-01 -1.594791769981384277e+00 9.996931976318168545e-01 -1.602571857807484623e-02 -1.708633982922497588e-02 -8.045939305705610348e-03 2.299850583076477051e-01 -5.434975028038024902e-01 -1.338994622230529785e+00 1.594735457984796864e-02 -8.886408015624324905e-03 9.995101660213689954e-01 -1.605591983796281208e-02
2.414816766977310181e-01 -5.524932146072387695e-01 -1.593068480491638184e+00 9.996956347164057677e-01 -1.603089929926031915e-02 -1.693787375654086727e-02 -8.046234108167493390e-03 2.301418781280517578e-01 -5.434953570365905762e-01 -1.337040543556213379e+00 1.586961011925684326e-02 -8.828796930492939510e-03 9.994968201881468950e-01 -1.567348179468079986e-02
2.416533082723617554e-01 -5.524643659591674805e-01 -1.591535925865173340e+00 9.996995698129251817e-01 -1.590094379831276036e-02 -1.684203742025131359e-02 -8.016965723163476179e-03 2.300829589366912842e-01 -5.435344576835632324e-01 -1.336122155189514160e+00 1.582306261060191510e-02 -8.786993427630491668e-03 9.995065823451042553e-01 -1.596341083103319097e-02
2.413767278194427490e-01 -5.524479746818542480e-01 -1.589735746383666992e+00 9.997014479217125604e-01 -1.586222268517275408e-02 -1.676734170944800539e-02 -8.015858360105425351e-03 2.299715727567672729e-01 -5.436248183250427246e-01 -1.335084557533264160e+00 1.581034405149977715e-02 -8.614988142816106670e-03 9.994899538284727214e-01 -1.592326666531023241e-02
2.414084523916244507e-01 -5.526022911071777344e-01 -1.588284015655517578e+00 9.997063965724142243e-01 -1.560471342195979792e-02 -1.672917412942551835e-02 -7.984956299558280610e-03 2.298409938812255859e-01 -5.436868071556091309e-01 -1.333769798278808594e+00 1.572671210061032943e-02 -8.589975061159218009e-03 9.994919863360273160e-01 -1.573642404174969978e-02
2.412480711936950684e-01 -5.525429844856262207e-01 -1.586309671401977539e+00 9.997029757457027710e-01 -1.565938927955355664e-02 -1.687142789367106904e-02 -8.006779552531869543e-03 2.294861078262329102e-01 -5.436944365501403809e-01 -1.332333207130432129e+00 1.589681706148945994e-02 -8.672700755121146368e-03 9.995341665377581730e-01 -1.531248553629894343e-02
2.407518476247787476e-01 -5.524661540985107422e-01 -1.585145473480224609e+00 9.997003747171232524e-01 -1.583467268760167454e-02 -1.685050795669859255e-02 -8.029628585741376001e-03 2.292090356349945068e-01 -5.438753366470336914e-01 -1.331148743629455566e+00 1.586538417078119795e-02 -8.652284983868878399e-03 9.995228422550515024e-01 -1.544828033751143373e-02
2.403742223978042603e-01 -5.522982478141784668e-01 -1.583866000175476074e+00 9.997040936642164199e-01 -1.571622860646196621e-02 -1.676104072046569193e-02 -7.987412919117307594e-03 2.293115556240081787e-01 -5.438401103019714355e-01 -1.329344630241394043e+00 1.577685002090186556e-02 -8.835930921031843327e-03 9.995019724274755157e-01 -1.525351106069658229e-02
2.406840175390243530e-01 -5.520613193511962891e-01 -1.581891059875488281e+00 9.997016342418363344e-01 -1.591187869521442158e-02 -1.663769239634286037e-02 -8.163551184236181660e-03 2.298393398523330688e-01 -5.438834428787231445e-01 -1.327599406242370605e+00 1.567261117744534610e-02 -8.820122284661859741e-03 9.995240996193796024e-01 -1.522752860601598278e-02
2.412423491477966309e-01 -5.521329045295715332e-01 -1.580556869506835938e+00 9.997099888005004376e-01 -1.547221653554622413e-02 -1.653497381489062168e-02 -8.193848227170260137e-03 2.301934063434600830e-01 -5.439305305480957031e-01 -1.325919270515441895e+00 1.543260377775788894e-02 -8.702564807057232982e-03 9.995297626947362568e-01 -1.481409991381557427e-02
2.416725754737854004e-01 -5.521191358566284180e-01 -1.579366087913513184e+00 9.997173595351425135e-01 -1.522449951161097999e-02 -1.631546343114747416e-02 -8.198844463562868917e-03 2.302815914154052734e-01 -5.439460873603820801e-01 -1.324674248695373535e+00 1.541376378678183286e-02 -8.759726356765357505e-03 9.994996893306610231e-01 -1.491839820095828238e-02
2.417138069868087769e-01 -5.521302223205566406e-01 -1.577549815177917480e+00 9.997155112670510491e-01 -1.513960739344356529e-02 -1.649293494857721754e-02 -8.226717351358025718e-03 2.302414923906326294e-01 -5.438125133514404297e-01 -1.323782444000244141e+00 1.532310663447388269e-02 -8.715217468944274834e-03 9.995284483964531619e-01 -1.466070707532630621e-02
2.418477237224578857e-01 -5.521295070648193359e-01 -1.576178669929504395e+00 9.997193270425817069e-01 -1.489927172464207243e-02 -1.649333406325731791e-02 -8.200018426364077614e-03 2.303136885166168213e-01 -5.439673662185668945e-01 -1.322043418884277344e+00 1.527782016324415529e-02 -8.676038183269783530e-03 9.995279332042179554e-01 -1.449330668252853983e-02
2.418287098407745361e-01 -5.521810054779052734e-01 -1.574500441551208496e+00 9.997196996761302801e-01 -1.476792125397649938e-02 -1.663170628962354000e-02 -8.111969997248145298e-03 2.301302105188369751e-01 -5.440103411674499512e-01 -1.320307016372680664e+00 1.526415921127010321e-02 -8.730936040284957567e-03 9.995022715236299149e-01 -1.457385039940841537e-02
2.415129840373992920e-01 -5.521138906478881836e-01 -1.573214530944824219e+00 9.997201617415376607e-01 -1.481627105255752148e-02 -1.659274165346620589e-02 -8.047185577804056439e-03 2.300631552934646606e-01 -5.439188480377197266e-01 -1.318175911903381348e+00 1.538328121434093254e-02 -8.740517201207588516e-03 9.995499105444312082e-01 -1.451421203642445923e-02
2.412505447864532471e-01 -5.521052479743957520e-01 -1.571586012840270996e+00 9.997239104255768449e-01 -1.450972202370900098e-02 -1.666003917406694637e-02 -7.999783407130376181e-03 2.300679385662078857e-01 -5.438695549964904785e-01 -1.316132903099060059e+00 1.528318362493764036e-02 -8.788287617342280256e-03 9.995501294981936624e-01 -1.410891349554151304e-02
2.408840209245681763e-01 -5.520819425582885742e-01 -1.570313215255737305e+00 9.997261462145345945e-01 -1.462206579097452379e-02 -1.643051613562904537e-02 -7.991493106510177968e-03 2.300835698843002319e-01 -5.437917113304138184e-01 -1.314845085144042969e+00 1.520106268104291433e-02 -8.862538376196727949e-03 9.995385208833231783e-01 -1.436676014404711550e-02
2.408400624990463257e-01 -5.520105957984924316e-01 -1.568642497062683105e+00 9.997313108679112270e-01 -1.428907405332174689e-02 -1.637785235008770365e-02 -8.055140665084330187e-03 2.301746457815170288e-01 -5.437523722648620605e-01 -1.313128471374511719e+00 1.517555423208376622e-02 -8.782342641468567773e-03 9.995239055650316784e-01 -1.412919706750503761e-02
2.411995381116867065e-01 -5.520015358924865723e-01 -1.567122697830200195e+00 9.997345303785940551e-01 -1.399687281838336329e-02 -1.639601738795200617e-02 -8.132183034818283099e-03 2.302431613206863403e-01 -5.437402725219726562e-01 -1.312428712844848633e+00 1.511356675111770985e-02 -8.819441325823783664e-03 9.995319695388883430e-01 -1.407126773939246407e-02
2.415112406015396118e-01 -5.519932508468627930e-01 -1.565466761589050293e+00 9.997414835919843368e-01 -1.348114627875319008e-02 -1.642585218518028550e-02 -8.086698320456926423e-03 2.301823198795318604e-01 -5.437577366828918457e-01 -1.310773730278015137e+00 1.503795272893993472e-02 -8.712055240436392817e-03 9.995492755911954408e-01 -1.369843688330273611e-02
2.418049126863479614e-01 -5.518824458122253418e-01 -1.563859701156616211e+00 9.997412153016893566e-01 -1.357724953680258979e-02 -1.633761795281765683e-02 -8.138449782868656043e-03 2.301087975502014160e-01 -5.438550710678100586e-01 -1.308446288108825684e+00 1.487155117797356492e-02 -8.671105305907962288e-03 9.995316952124513321e-01 -1.363637802215409214e-02
2.419220507144927979e-01 -5.519619584083557129e-01 -1.562118172645568848e+00 9.997419605523308883e-01 -1.360664513196211192e-02 -1.627242897193580465e-02 -8.129375882318141608e-03 2.301945388317108154e-01 -5.439551472663879395e-01 -1.306775212287902832e+00 1.466013123743661190e-02 -8.567296889582104447e-03 9.995390404300138476e-01 -1.329127083288023960e-02
2.415976971387863159e-01 -5.519207715988159180e-01 -1.560037970542907715e+00 9.997548458480820521e-01 -1.288174455129670153e-02 -1.612353905637342946e-02 -8.021019064845522073e-03 2.303158789873123169e-01 -5.441219806671142578e-01 -1.305329680442810059e+00 1.460309959717983296e-02 -8.488000620318547282e-03 9.995639148279766850e-01 -1.296451110777333861e-02
