dynamic_accuracy steamvr; 20211013-223916; x y z w i j k;  frequency = 150
1.433252990245819092e-01 -5.540651679039001465e-01 -1.576571464538574219e+00 9.998810295026192563e-01 -7.427001548378287573e-04 -1.458141830083935393e-02 -4.975985642814904214e-03 1.274306625127792358e-01 -5.501979589462280273e-01 -1.300261259078979492e+00 8.196001138473886505e-03 -1.523580341403778064e-02 9.990296779238524438e-01 -1.191697292863118721e-02
1.465062797069549561e-01 -5.541610717773437500e-01 -1.577812910079956055e+00 9.998840324393518664e-01 -8.174988155392367813e-04 -1.439699549474820518e-02 -4.898034873867866852e-03 1.304816454648971558e-01 -5.499275326728820801e-01 -1.300612568855285645e+00 8.429041260562533319e-03 -1.532829683041199952e-02 9.990594961227847737e-01 -1.230264579906703744e-02
1.481339633464813232e-01 -5.539687275886535645e-01 -1.576408743858337402e+00 9.998792709548368629e-01 -6.873300646904627244e-04 -1.474808791797093538e-02 -4.844157450806094688e-03 1.329749673604965210e-01 -5.496727228164672852e-01 -1.301274418830871582e+00 8.399821322675181737e-03 -1.520449706233389583e-02 9.991523710718375195e-01 -1.224992421905712198e-02
1.494020670652389526e-01 -5.537510514259338379e-01 -1.577320098876953125e+00 9.998819758384933643e-01 -9.601784634828020590e-04 -1.454672633665462893e-02 -4.847871939266772991e-03 1.359491795301437378e-01 -5.494580864906311035e-01 -1.301648497581481934e+00 8.451110317710437345e-03 -1.528567910023291392e-02 9.990096099028910048e-01 -1.236060840908191107e-02
1.532216668128967285e-01 -5.538917183876037598e-01 -1.577468395233154297e+00 9.998815660081066259e-01 -1.016958598386083186e-03 -1.454492997641311340e-02 -4.925291600795241725e-03 1.397482007741928101e-01 -5.495365262031555176e-01 -1.302254557609558105e+00 8.408686571921154818e-03 -1.527098112701982119e-02 9.990497633512273046e-01 -1.242141990306845807e-02
1.550148874521255493e-01 -5.535796880722045898e-01 -1.576984524726867676e+00 9.998817895519748200e-01 -9.588089124022253999e-04 -1.446481466553502064e-02 -5.124397274987559786e-03 1.439285129308700562e-01 -5.495645999908447266e-01 -1.302221894264221191e+00 8.225945111734104739e-03 -1.520485388189703364e-02 9.990686929038824493e-01 -1.250664968812298557e-02
1.596889793872833252e-01 -5.535171627998352051e-01 -1.576224803924560547e+00 9.998825868580307752e-01 -1.071510277038484294e-03 -1.433398258431764494e-02 -5.310094404073552841e-03 1.471246331930160522e-01 -5.494215488433837891e-01 -1.302505850791931152e+00 8.141275390885285845e-03 -1.519047730044348343e-02 9.991008667954897060e-01 -1.255767248477879065e-02
1.636739671230316162e-01 -5.534728169441223145e-01 -1.576754450798034668e+00 9.998807836041746500e-01 -9.934595568605482634e-04 -1.441487503610039411e-02 -5.444960898292892752e-03 1.500992029905319214e-01 -5.495302677154541016e-01 -1.302612900733947754e+00 8.300781250000000000e-03 -1.523247887106502808e-02 9.991897695204791097e-01 -1.248314801384420997e-02
1.662681698799133301e-01 -5.533617734909057617e-01 -1.576726913452148438e+00 9.998812381436763541e-01 -1.001568017085174627e-03 -1.437413132104766247e-02 -5.466802860016169163e-03 1.530734151601791382e-01 -5.494602322578430176e-01 -1.303041100502014160e+00 8.367828658014582824e-03 -1.518750216821868927e-02 9.990034815605377538e-01 -1.256526569374070805e-02
1.698742657899856567e-01 -5.533794164657592773e-01 -1.576786279678344727e+00 9.998822887997664832e-01 -1.217430513626253106e-03 -1.428524780368818983e-02 -5.464754019047501910e-03 1.553891897201538086e-01 -5.495198965072631836e-01 -1.302789211273193359e+00 8.440524371612563234e-03 -1.518805583253910949e-02 9.990214510584892738e-01 -1.248998113324952322e-02
1.728219091892242432e-01 -5.533490180969238281e-01 -1.576287269592285156e+00 9.998801651320619044e-01 -1.106206933071219017e-03 -1.438630848276283708e-02 -5.608577435135323613e-03 1.588355749845504761e-01 -5.494439005851745605e-01 -1.302465200424194336e+00 8.331242934937282962e-03 -1.521104670248478105e-02 9.990413184888453646e-01 -1.262128305561793958e-02
1.754502356052398682e-01 -5.530852079391479492e-01 -1.575524330139160156e+00 9.998796211743452567e-01 -1.349065394140370718e-03 -1.436579866568502700e-02 -5.705492541089383744e-03 1.627657413482666016e-01 -5.492507815361022949e-01 -1.302254796028137207e+00 8.227756395497493394e-03 -1.515804061287218639e-02 9.990119222135258603e-01 -1.277312544977876781e-02
1.783863902091979980e-01 -5.526927709579467773e-01 -1.575517296791076660e+00 9.998787940599899171e-01 -1.469881957072280724e-03 -1.437375615956161187e-02 -5.798309216741574963e-03 1.658649444580078125e-01 -5.492020845413208008e-01 -1.301773905754089355e+00 8.206902497056450113e-03 -1.514934964188044235e-02 9.990917645493947452e-01 -1.284166897638138946e-02
1.813380569219589233e-01 -5.528547167778015137e-01 -1.575365304946899414e+00 9.998811189202204686e-01 -1.338578694351888042e-03 -1.419429282400237746e-02 -5.871393456318992066e-03 1.689571738243103027e-01 -5.490447878837585449e-01 -1.302113294601440430e+00 8.276511222013636926e-03 -1.510531938868117478e-02 9.989868997670083850e-01 -1.284658529906458103e-02
1.847744435071945190e-01 -5.523757338523864746e-01 -1.574205636978149414e+00 9.998802843556314768e-01 -1.408922703125800157e-03 -1.417544313131746322e-02 -6.041827973805697152e-03 1.721294820308685303e-01 -5.487857460975646973e-01 -1.302356362342834473e+00 8.353570366662902563e-03 -1.505594820295717146e-02 9.990483518260417917e-01 -1.282145063097018048e-02
1.868857592344284058e-01 -5.523591041564941406e-01 -1.575165510177612305e+00 9.998821174162242365e-01 -1.642882543256967429e-03 -1.397901810766627277e-02 -6.134661843672398890e-03 1.750365346670150757e-01 -5.485680103302001953e-01 -1.302221298217773438e+00 8.461683020323912049e-03 -1.507484930903569761e-02 9.990931910650462378e-01 -1.286345316902076479e-02
1.894311755895614624e-01 -5.522545576095581055e-01 -1.574820995330810547e+00 9.998719833806368751e-01 -1.926406331031245466e-03 -1.458919549743083882e-02 -6.282444870805295803e-03 1.782683283090591431e-01 -5.485363006591796875e-01 -1.302662611007690430e+00 8.444054494883428824e-03 -1.492990672318629530e-02 9.991037594280856027e-01 -1.282291880465173846e-02
1.934449523687362671e-01 -5.526167154312133789e-01 -1.575264573097229004e+00 9.998748298627706532e-01 -1.985149625620330569e-03 -1.433541782764203090e-02 -6.392834428304390235e-03 1.813789308071136475e-01 -5.482988357543945312e-01 -1.302711129188537598e+00 8.521347223157827583e-03 -1.501498365430807558e-02 9.990962669802215812e-01 -1.304793041038243041e-02
1.956178247928619385e-01 -5.517370700836181641e-01 -1.573495626449584961e+00 9.998755824653311475e-01 -2.143130806085030357e-03 -1.423658001946287791e-02 -6.445256095989006576e-03 1.851128190755844116e-01 -5.483813285827636719e-01 -1.302392125129699707e+00 8.263898701666411162e-03 -1.483952914972828593e-02 9.991025130488258021e-01 -1.282736763749690173e-02
2.018986046314239502e-01 -5.521450638771057129e-01 -1.574426651000976562e+00 9.998715884492294093e-01 -2.277159226737938275e-03 -1.441048218828869763e-02 -6.631015371581551639e-03 1.890115588903427124e-01 -5.483304858207702637e-01 -1.302090644836425781e+00 8.265701668569432753e-03 -1.487646023315920656e-02 9.990011428816082395e-01 -1.298236838611059075e-02
2.055472135543823242e-01 -5.523850917816162109e-01 -1.573680281639099121e+00 9.998697181115775434e-01 -2.517698634068933281e-03 -1.449245618361383672e-02 -6.646123687125944125e-03 1.920912414789199829e-01 -5.482401847839355469e-01 -1.302558660507202148e+00 8.307061904711466466e-03 -1.504001316008826694e-02 9.990888307345880959e-01 -1.316841291935660560e-02
2.089336514472961426e-01 -5.522539019584655762e-01 -1.575355410575866699e+00 9.998769237358166029e-01 -3.092899204441486825e-03 -1.390942853003800453e-02 -6.565276407894742386e-03 1.951059252023696899e-01 -5.480901598930358887e-01 -1.303501129150390625e+00 8.172331642244163794e-03 -1.511611267553566833e-02 9.989632124742654495e-01 -1.334687672136006774e-02
2.110253870487213135e-01 -5.521292686462402344e-01 -1.575385093688964844e+00 9.998695318227752704e-01 -3.155159185204990929e-03 -1.442068273296756749e-02 -6.557378328853733299e-03 1.978115737438201904e-01 -5.478845238685607910e-01 -1.303771376609802246e+00 8.235902242887206681e-03 -1.523441761883689849e-02 9.989725819872486978e-01 -1.351835964312656652e-02
2.147975713014602661e-01 -5.520992875099182129e-01 -1.575592398643493652e+00 9.998705973942559888e-01 -3.279026811334541641e-03 -1.434678762616788117e-02 -6.496721587065086220e-03 2.002798914909362793e-01 -5.477067232131958008e-01 -1.304296731948852539e+00 8.300781250000000000e-03 -1.528582853429457690e-02 9.990906995885512343e-01 -1.355008517994600245e-02
2.184828668832778931e-01 -5.521321296691894531e-01 -1.576035976409912109e+00 9.998731234647679766e-01 -3.331255471087258158e-03 -1.407881965376695833e-02 -6.665991037686383978e-03 2.038635462522506714e-01 -5.475596189498901367e-01 -1.303164839744567871e+00 8.447583142966775399e-03 -1.520099722456935178e-02 9.990712958875501704e-01 -1.361613828387558955e-02
2.215527743101119995e-01 -5.518796443939208984e-01 -1.575256824493408203e+00 9.998679744470297948e-01 -3.587177161226030777e-03 -1.435629666607091820e-02 -6.713355373940388914e-03 2.080408334732055664e-01 -5.475581288337707520e-01 -1.303284525871276855e+00 8.420197441885025891e-03 -1.502496677962466935e-02 9.990934019946441369e-01 -1.391630966189223717e-02
2.238794714212417603e-01 -5.518440008163452148e-01 -1.575831174850463867e+00 9.998710370353053323e-01 -3.432016346003487553e-03 -1.416333880183049884e-02 -6.748493512778212626e-03 2.113986313343048096e-01 -5.477605462074279785e-01 -1.303361654281616211e+00 8.439641610079885378e-03 -1.494803102588665271e-02 9.991070205552917693e-01 -1.392722944751264604e-02
2.264766842126846313e-01 -5.517527461051940918e-01 -1.575625419616699219e+00 9.998742859021515494e-01 -3.566955433824357206e-03 -1.388174278652029234e-02 -6.780423691494597525e-03 2.145189195871353149e-01 -5.477162599563598633e-01 -1.303171038627624512e+00 8.368718994630180985e-03 -1.488502426552210794e-02 9.990464336771097686e-01 -1.402839907321937023e-02
2.294600009918212891e-01 -5.515915751457214355e-01 -1.574903607368469238e+00 9.998740325505292015e-01 -3.497016610851070607e-03 -1.391487016985280996e-02 -6.787612166994953615e-03 2.172986716032028198e-01 -5.475170016288757324e-01 -1.304044723510742188e+00 8.471363072703843797e-03 -1.510308284732460836e-02 9.991002323756847936e-01 -1.414788872801933314e-02
2.336450815200805664e-01 -5.516079068183898926e-01 -1.575654029846191406e+00 9.998756867864333486e-01 -3.547479415875771838e-03 -1.372752744186264869e-02 -6.897694856259821081e-03 2.203591018915176392e-01 -5.474994778633117676e-01 -1.304910778999328613e+00 8.426389089561678661e-03 -1.496463261234047201e-02 9.990397750798993837e-01 -1.435818459378820390e-02
2.366889715194702148e-01 -5.513991713523864746e-01 -1.575986742973327637e+00 9.998709550683446690e-01 -3.758291599729988736e-03 -1.398172445677933924e-02 -6.961567654609810037e-03 2.233013659715652466e-01 -5.473845005035400391e-01 -1.304589152336120605e+00 8.668711317178218537e-03 -1.499131189435942008e-02 9.990635538397699689e-01 -1.414150143284247096e-02
2.401476651430130005e-01 -5.512531995773315430e-01 -1.575317502021789551e+00 9.998673112575787725e-01 -4.216590898355724974e-03 -1.419809586530009285e-02 -6.781243623411276761e-03 2.268391996622085571e-01 -5.473539233207702637e-01 -1.304442286491394043e+00 8.465204320110258224e-03 -1.496411673687301006e-02 9.990651873452418563e-01 -1.439653526089764053e-02
2.444286197423934937e-01 -5.513531565666198730e-01 -1.575661540031433105e+00 9.998646361406084981e-01 -4.403014629937683846e-03 -1.430680829568825412e-02 -6.828942623346460558e-03 2.306637763977050781e-01 -5.473930239677429199e-01 -1.303615093231201172e+00 8.480153531717972426e-03 -1.491280729177483534e-02 9.991120723821895755e-01 -1.464714355118705916e-02
2.465161234140396118e-01 -5.514075756072998047e-01 -1.576339364051818848e+00 9.998660072320946224e-01 -4.077053005297037735e-03 -1.429910516766375733e-02 -6.847055266385620488e-03 2.343354076147079468e-01 -5.471320152282714844e-01 -1.304356098175048828e+00 8.621310343266394560e-03 -1.478989851151444983e-02 9.990478627310240833e-01 -1.443665466600421200e-02
2.488988190889358521e-01 -5.509803295135498047e-01 -1.574924707412719727e+00 9.998595019824179086e-01 -4.360768580280963147e-03 -1.471226240627013064e-02 -6.746885902943031317e-03 2.370468825101852417e-01 -5.471521019935607910e-01 -1.303933858871459961e+00 9.037326181093553387e-03 -1.478077286111188077e-02 9.991532043330076940e-01 -1.430095860847582431e-02
2.513139545917510986e-01 -5.512985587120056152e-01 -1.576907396316528320e+00 9.998637344978998920e-01 -3.633339175278911797e-03 -1.453219890938832817e-02 -6.937388364993597907e-03 2.395668178796768188e-01 -5.470746755599975586e-01 -1.304638743400573730e+00 8.758491755201219461e-03 -1.481217393900270338e-02 9.991032442724709917e-01 -1.446924785228791144e-02
2.546481490135192871e-01 -5.510386228561401367e-01 -1.575635910034179688e+00 9.998654930730076495e-01 -3.979251097121669703e-03 -1.414827199119318007e-02 -7.278955791500420040e-03 2.425642907619476318e-01 -5.469065904617309570e-01 -1.304869174957275391e+00 8.669570754181983932e-03 -1.482874302805966236e-02 9.991423012994843367e-01 -1.471240251052919126e-02
2.568506598472595215e-01 -5.511623620986938477e-01 -1.576148390769958496e+00 9.998549564792887923e-01 -5.142946922150668128e-03 -1.455238077558121401e-02 -7.200485000809651349e-03 2.453313618898391724e-01 -5.469946861267089844e-01 -1.304983258247375488e+00 8.503842382931534744e-03 -1.469685803137080367e-02 9.990571354619405264e-01 -1.472067816477137456e-02
2.602465748786926270e-01 -5.507505536079406738e-01 -1.574285268783569336e+00 9.998534959525853250e-01 -4.752853801156477556e-03 -1.469467448335667718e-02 -7.379907104100299348e-03 2.485868483781814575e-01 -5.466642975807189941e-01 -1.304118752479553223e+00 8.562342732788174454e-03 -1.452280791843425269e-02 9.991986939801389411e-01 -1.441365762711879252e-02
2.651558518409729004e-01 -5.510554909706115723e-01 -1.576085448265075684e+00 9.998547403810845724e-01 -4.244165465351747851e-03 -1.462730759810059768e-02 -7.649397791114788750e-03 2.521413564682006836e-01 -5.465503334999084473e-01 -1.303574204444885254e+00 8.573647308424255098e-03 -1.442202664480561440e-02 9.990046366454893301e-01 -1.469375503957075745e-02
2.698462605476379395e-01 -5.509110689163208008e-01 -1.575509190559387207e+00 9.998578104615364337e-01 -5.284304526098110473e-03 -1.413530400533292639e-02 -7.525951623514497320e-03 2.568255066871643066e-01 -5.464577674865722656e-01 -1.303538560867309570e+00 8.565822652758219719e-03 -1.428641006739664494e-02 9.991297031949630814e-01 -1.499796350909770280e-02
2.722261846065521240e-01 -5.507462024688720703e-01 -1.575574159622192383e+00 9.998512231899515657e-01 -5.043843987771494050e-03 -1.473207577869630608e-02 -7.420484588208325558e-03 2.595528960227966309e-01 -5.464130640029907227e-01 -1.303831458091735840e+00 8.880982276698656114e-03 -1.425001887094525660e-02 9.991654040388322500e-01 -1.448203725946778375e-02
2.746553719043731689e-01 -5.509679913520812988e-01 -1.577201128005981445e+00 9.998489802289759476e-01 -5.425765711619320690e-03 -1.478288754590397977e-02 -7.351558982576332155e-03 2.627186179161071777e-01 -5.462484359741210938e-01 -1.303526520729064941e+00 8.558861397928762063e-03 -1.435352481869641220e-02 9.990969595159223671e-01 -1.507262108024304791e-02
2.779824733734130859e-01 -5.508124232292175293e-01 -1.576995015144348145e+00 9.998507164749551590e-01 -5.128723888869765948e-03 -1.477145892211122885e-02 -7.351691757434991072e-03 2.653486430644989014e-01 -5.462677478790283203e-01 -1.305635094642639160e+00 8.431692597328673683e-03 -1.440366288211919997e-02 9.990453939246417558e-01 -1.488590939595195277e-02
2.822121381759643555e-01 -5.511767864227294922e-01 -1.578943610191345215e+00 9.998445390023649182e-01 -5.665772602847778984e-03 -1.498455302430446237e-02 -7.365916208718141858e-03 2.684385776519775391e-01 -5.461103916168212891e-01 -1.308135867118835449e+00 8.417542484403961467e-03 -1.438716005467230441e-02 9.990809720032974850e-01 -1.512679296093203708e-02
2.865952849388122559e-01 -5.512516498565673828e-01 -1.579516768455505371e+00 9.998524303628790744e-01 -5.617760022708289530e-03 -1.446554725098230139e-02 -7.369419277597823517e-03 2.719641029834747314e-01 -5.460380315780639648e-01 -1.308018922805786133e+00 8.483667164987331380e-03 -1.432288481732740815e-02 9.989980802314771813e-01 -1.465759885958991225e-02
2.901951372623443604e-01 -5.509943366050720215e-01 -1.578885197639465332e+00 9.998404628927949345e-01 -5.719086331322691466e-03 -1.527603604868230276e-02 -7.279159437984028709e-03 2.754377424716949463e-01 -5.462166070938110352e-01 -1.305661678314208984e+00 8.433459692097595300e-03 -1.427403470945438901e-02 9.990701756840021375e-01 -1.490371713094428702e-02
2.943605780601501465e-01 -5.506107807159423828e-01 -1.577984571456909180e+00 9.998407162529234782e-01 -5.272311364687165894e-03 -1.538882865154533354e-02 -7.343440964749003465e-03 2.791256010532379150e-01 -5.461298823356628418e-01 -1.304874777793884277e+00 8.566692411876342811e-03 -1.438764031993853762e-02 9.991229537747350342e-01 -1.457876018364511785e-02
2.956962585449218750e-01 -5.510089993476867676e-01 -1.579219222068786621e+00 9.998348591464796264e-01 -5.867518876190098293e-03 -1.564745333526734034e-02 -7.139939856188456599e-03 2.821122407913208008e-01 -5.460515022277832031e-01 -1.303682088851928711e+00 8.724398625588689754e-03 -1.435034834374021746e-02 9.991626919885057134e-01 -1.466114863982480830e-02
2.972972989082336426e-01 -5.503373742103576660e-01 -1.579035162925720215e+00 9.998520279720651827e-01 -5.303651945793342454e-03 -1.470673564950597534e-02 -7.177577028415480127e-03 2.855444848537445068e-01 -5.457341670989990234e-01 -1.304607033729553223e+00 8.965314466298114973e-03 -1.438481922116470121e-02 9.992034840225160197e-01 -1.505344693902630447e-02
2.982468307018280029e-01 -5.499324798583984375e-01 -1.577043056488037109e+00 9.998469682663446712e-01 -5.284762824061739125e-03 -1.503716814884469878e-02 -7.210589777119665381e-03 2.887089848518371582e-01 -5.455629229545593262e-01 -1.305963277816772461e+00 9.344560160646796232e-03 -1.448735718335941551e-02 9.991872772743485287e-01 -1.529140196893981167e-02
3.012573719024658203e-01 -5.496528744697570801e-01 -1.576801538467407227e+00 9.998407758670621037e-01 -5.148900938215197030e-03 -1.535430649145473787e-02 -7.494710467526493995e-03 2.920857369899749756e-01 -5.452489852905273438e-01 -1.306451320648193359e+00 9.430277302650374310e-03 -1.453896964712089561e-02 9.991769788123230356e-01 -1.537076537623421543e-02
3.037277460098266602e-01 -5.500755906105041504e-01 -1.578123927116394043e+00 9.998360588873622667e-01 -5.523480987855783168e-03 -1.547164421544727948e-02 -7.613807229097223177e-03 2.948687374591827393e-01 -5.452935099601745605e-01 -1.307096242904663086e+00 9.043919161128640902e-03 -1.445720277953169673e-02 9.991241992238303338e-01 -1.541268196445303926e-02
3.084830939769744873e-01 -5.494474768638610840e-01 -1.574851632118225098e+00 9.998443974193128581e-01 -4.700393255425919757e-03 -1.509904647559856712e-02 -7.817369049935995670e-03 2.990916669368743896e-01 -5.451413989067077637e-01 -1.306889772415161133e+00 9.060380622076907170e-03 -1.429895282022104232e-02 9.991857832703717746e-01 -1.549923944805722126e-02
3.132962882518768311e-01 -5.494511723518371582e-01 -1.575344324111938477e+00 9.998426686141134168e-01 -4.896703144692569204e-03 -1.513492389812760505e-02 -7.848144101721835422e-03 3.022466301918029785e-01 -5.452912449836730957e-01 -1.305933952331542969e+00 9.068600147147585361e-03 -1.429990816145668836e-02 9.990908946969875304e-01 -1.552395967841913721e-02
3.188451528549194336e-01 -5.496681332588195801e-01 -1.575240731239318848e+00 9.998484958679717538e-01 -5.463741087643738011e-03 -1.446381529820173900e-02 -7.995797532557127538e-03 3.051003515720367432e-01 -5.453346967697143555e-01 -1.304808259010314941e+00 9.188578743436920729e-03 -1.416761755159738796e-02 9.992231223763157200e-01 -1.603065216467444709e-02
3.218190371990203857e-01 -5.498095154762268066e-01 -1.575037121772766113e+00 9.998397028120241670e-01 -5.246426680490254638e-03 -1.509248808563719638e-02 -8.077641768278506773e-03 3.075913190841674805e-01 -5.451681017875671387e-01 -1.305156588554382324e+00 9.329398830217527569e-03 -1.426642532982416375e-02 9.992352064407112877e-01 -1.584024228387520897e-02
3.244899213314056396e-01 -5.495967864990234375e-01 -1.576053142547607422e+00 9.998464317422924852e-01 -5.246709002004530664e-03 -1.472704008298925116e-02 -7.918352427150637807e-03 3.102090656757354736e-01 -5.449969172477722168e-01 -1.304843187332153320e+00 9.359696931986119170e-03 -1.429168725911258639e-02 9.992422255633174322e-01 -1.585707627227389907e-02
3.266718089580535889e-01 -5.498831868171691895e-01 -1.576868772506713867e+00 9.998455375348992424e-01 -5.691804226226446391e-03 -1.469971285077560814e-02 -7.772465315838919357e-03 3.131332099437713623e-01 -5.448623299598693848e-01 -1.306858301162719727e+00 9.153645688631681376e-03 -1.433767284414432484e-02 9.991356171962629817e-01 -1.586824892582815172e-02
3.292806148529052734e-01 -5.498044490814208984e-01 -1.576595902442932129e+00 9.998417445963155847e-01 -5.688229878431150244e-03 -1.494289904719431697e-02 -7.799585208290863228e-03 3.167075812816619873e-01 -5.447837114334106445e-01 -1.307440996170043945e+00 9.408921226827703099e-03 -1.428769077687305072e-02 9.992351351609191079e-01 -1.585325426138870994e-02
3.332883417606353760e-01 -5.496697425842285156e-01 -1.576804757118225098e+00 9.998430710086940731e-01 -5.669613915373942874e-03 -1.480470561513497901e-02 -7.905970016125384026e-03 3.205720484256744385e-01 -5.448154807090759277e-01 -1.306108474731445312e+00 9.227417572736453660e-03 -1.434718900906202868e-02 9.991718017915405259e-01 -1.609726346437424099e-02
3.366280198097229004e-01 -5.496088266372680664e-01 -1.576125144958496094e+00 9.998388682128651617e-01 -5.620723090546252132e-03 -1.501170940229217682e-02 -8.079770871423990267e-03 3.245816528797149658e-01 -5.447311401367187500e-01 -1.306215882301330566e+00 9.187767855314313628e-03 -1.415183854607393946e-02 9.991005723196983990e-01 -1.595330600331848828e-02
3.419909775257110596e-01 -5.496552586555480957e-01 -1.577049374580383301e+00 9.998382944255391758e-01 -5.567644685843031738e-03 -1.508245874931374991e-02 -8.055758403280271693e-03 3.280644714832305908e-01 -5.446182489395141602e-01 -1.306123971939086914e+00 9.258049426688740730e-03 -1.408907087213489076e-02 9.991770868314087117e-01 -1.600024363848731243e-02
3.444085419178009033e-01 -5.496374368667602539e-01 -1.577038407325744629e+00 9.998418638244664924e-01 -5.642837275976596116e-03 -1.488874160684145603e-02 -7.919980019533806939e-03 3.304890096187591553e-01 -5.447447896003723145e-01 -1.307822942733764648e+00 9.234681668167567942e-03 -1.416344895026049738e-02 9.990691557827179325e-01 -1.621918622882864008e-02
3.477759957313537598e-01 -5.491341948509216309e-01 -1.575704693794250488e+00 9.998452096586546434e-01 -5.602493101359263053e-03 -1.465074021767580510e-02 -7.971438944266421092e-03 3.329889178276062012e-01 -5.447711348533630371e-01 -1.307726621627807617e+00 9.341370346537593641e-03 -1.427516041590134142e-02 9.991078426475228369e-01 -1.645163310790621891e-02
3.487211763858795166e-01 -5.494307875633239746e-01 -1.577783465385437012e+00 9.998434584996185315e-01 -6.184120857082233726e-03 -1.464584492997454690e-02 -7.766618349829780901e-03 3.359756469726562500e-01 -5.445241332054138184e-01 -1.308538913726806641e+00 9.423163988498671831e-03 -1.426085729808325778e-02 9.992377688929531265e-01 -1.657499005115321486e-02
3.526529669761657715e-01 -5.494334101676940918e-01 -1.577723860740661621e+00 9.998483989957427376e-01 -6.197910660875424749e-03 -1.427000004373699810e-02 -7.819092641164999274e-03 3.393738269805908203e-01 -5.449716448783874512e-01 -1.308676958084106445e+00 9.249192743903620825e-03 -1.422409765918456262e-02 9.990865105747738228e-01 -1.654314222986959584e-02
3.550316095352172852e-01 -5.493299961090087891e-01 -1.577504992485046387e+00 9.998511486730564668e-01 -5.501978676460524131e-03 -1.423385037700434369e-02 -8.049926816355766623e-03 3.432420194149017334e-01 -5.446913838386535645e-01 -1.308517456054687500e+00 8.986895663723614217e-03 -1.417135618338188040e-02 9.990322151687943686e-01 -1.587961250396329252e-02
3.593348264694213867e-01 -5.490375161170959473e-01 -1.576868295669555664e+00 9.998524899763191476e-01 -5.443315165183306922e-03 -1.402414287578363471e-02 -8.287385683327234617e-03 3.469263613224029541e-01 -5.447213649749755859e-01 -1.306237101554870605e+00 8.875107777975359616e-03 -1.380838160102418506e-02 9.991946215658067398e-01 -1.577672763471427153e-02
3.620669841766357422e-01 -5.489000678062438965e-01 -1.576878070831298828e+00 9.998518267765974521e-01 -4.793340218633963465e-03 -1.400307275903933495e-02 -8.788978051894760432e-03 3.506890833377838135e-01 -5.446986556053161621e-01 -1.305693030357360840e+00 8.679018944264375174e-03 -1.340199125266422660e-02 9.991350349206545856e-01 -1.501916675958232979e-02
3.640097081661224365e-01 -5.483209490776062012e-01 -1.575923800468444824e+00 9.998588834971411377e-01 -3.691801118329853491e-03 -1.333679754981437725e-02 -9.523719138981723634e-03 3.541615903377532959e-01 -5.446295738220214844e-01 -1.306276679039001465e+00 8.136698297483146991e-03 -1.284693642962959036e-02 9.989630801657378711e-01 -1.438361270400585583e-02
3.648875355720520020e-01 -5.480949878692626953e-01 -1.577157735824584961e+00 9.998583618827548980e-01 -2.621701653721325055e-03 -1.301486821585718691e-02 -1.034411896231464054e-02 3.577044010162353516e-01 -5.447428822517395020e-01 -1.306879281997680664e+00 7.556536885030351938e-03 -1.224603405046228131e-02 9.989070803848557611e-01 -1.333634106301155413e-02
3.664083480834960938e-01 -5.472844243049621582e-01 -1.576371312141418457e+00 9.998571770719237861e-01 -1.145592653011450650e-03 -1.244741060961770777e-02 -1.137424474279268016e-02 3.601540923118591309e-01 -5.451283454895019531e-01 -1.308393836021423340e+00 6.664860202499364381e-03 -1.162892063238213369e-02 9.987045540545711475e-01 -1.224704393634380717e-02
3.687766194343566895e-01 -5.468509197235107422e-01 -1.577947258949279785e+00 9.998543976045267678e-01 1.989055645895269387e-04 -1.130233239350663874e-02 -1.278208600675972105e-02 3.634126186370849609e-01 -5.452536940574645996e-01 -1.311179637908935547e+00 5.298470315969410795e-03 -1.074740143974368435e-02 9.980924467208470707e-01 -1.076506652290301624e-02
3.716165721416473389e-01 -5.466913580894470215e-01 -1.580051541328430176e+00 9.998385328826496776e-01 2.074085203876832335e-03 -1.035497037936422907e-02 -1.453884193407307610e-02 3.668448030948638916e-01 -5.457695126533508301e-01 -1.314811706542968750e+00 4.110707578242855410e-03 -9.960377679457659700e-03 9.970900832579376871e-01 -9.112589553477459109e-03
3.748177289962768555e-01 -5.453735589981079102e-01 -1.585805296897888184e+00 9.998237707899348958e-01 3.114900589964341576e-03 -9.459334369243257296e-03 -1.591371024644456719e-02 3.701640963554382324e-01 -5.455514788627624512e-01 -1.319773674011230469e+00 2.592378000683020264e-03 -9.084190440655628973e-03 9.921184818461034061e-01 -7.622834341393107567e-03
3.767404556274414062e-01 -5.473576784133911133e-01 -1.589040637016296387e+00 9.998158866551687396e-01 4.680805932222703233e-03 -7.857820870512403216e-03 -1.686809738867402902e-02 3.726311326026916504e-01 -5.464400649070739746e-01 -1.324920058250427246e+00 1.132033507750940422e-03 -7.779850920092127968e-03 9.635860373964225678e-01 -5.653997297978443151e-03
3.795186877250671387e-01 -5.467491149902343750e-01 -1.590887904167175293e+00 9.997899162630620173e-01 6.876830939126901687e-03 -7.104267645730532460e-03 -1.795462810221192668e-02 3.753413558006286621e-01 -5.477087497711181641e-01 -1.328330755233764648e+00 3.229676893389392964e-04 1.009274029184185132e-05 -1.347915879366983838e-03 6.488190187612619189e-06
