dynamic_accuracy steamvr; 20211013-223044; x y z w i j k;  frequency = 150
4.798836708068847656e-01 -5.420110821723937988e-01 -1.388308405876159668e+00 6.994689688160490304e-01 2.907469750670752320e-03 -7.144266356361084203e-01 1.814338269842262139e-02 2.131164819002151489e-01 -5.482270121574401855e-01 -1.397662401199340820e+00 7.126277814621425621e-01 -2.795365117993645065e-02 7.009004833400895862e-01 -1.089234823064728908e-02
4.784051179885864258e-01 -5.419610142707824707e-01 -1.388256192207336426e+00 6.994170917875749405e-01 2.525972319779303324e-03 -7.144670346269047512e-01 1.860382101897056772e-02 2.113463431596755981e-01 -5.479302406311035156e-01 -1.395031690597534180e+00 7.125594888732799115e-01 -2.843274795508269476e-02 7.009469345603962509e-01 -1.112860827128801973e-02
4.766805171966552734e-01 -5.418952703475952148e-01 -1.387361884117126465e+00 6.995689018827868644e-01 2.131200005800608453e-03 -7.143065599340550076e-01 1.910052049803347141e-02 2.096790224313735962e-01 -5.476250648498535156e-01 -1.391727566719055176e+00 7.123781025901785302e-01 -2.907475357030759461e-02 7.010983848344241043e-01 -1.153466893743390446e-02
4.750815629959106445e-01 -5.419633388519287109e-01 -1.387443304061889648e+00 6.994753382109476503e-01 1.668592121387387330e-03 -7.143791850751379791e-01 1.984309955374449069e-02 2.079999893903732300e-01 -5.477675199508666992e-01 -1.391846776008605957e+00 7.123653408465060455e-01 -2.977674584485568571e-02 7.010745476519740782e-01 -1.197317738245612558e-02
4.734873473644256592e-01 -5.419378876686096191e-01 -1.387162089347839355e+00 6.994943651637407500e-01 1.233423197496300982e-03 -7.143372362219748695e-01 2.069587783662739724e-02 2.065145224332809448e-01 -5.481528043746948242e-01 -1.394385933876037598e+00 7.121279157201290122e-01 -3.026981883441565158e-02 7.012922591335478684e-01 -1.210970065221701926e-02
4.715951979160308838e-01 -5.418474078178405762e-01 -1.387757182121276855e+00 6.993539672111218630e-01 7.600772921774582875e-04 -7.144540296326702400e-01 2.141906389433734237e-02 2.048968523740768433e-01 -5.483729839324951172e-01 -1.394818425178527832e+00 7.120496660957778001e-01 -3.103321368888371443e-02 7.013315112516109728e-01 -1.249931746055928800e-02
4.700534939765930176e-01 -5.418244004249572754e-01 -1.388158559799194336e+00 6.995925653297618840e-01 3.209216476135834731e-04 -7.141977748031091977e-01 2.217134728650143466e-02 2.033903896808624268e-01 -5.485417842864990234e-01 -1.393828153610229492e+00 7.119209460264520617e-01 -3.161254844552625204e-02 7.014312739301535871e-01 -1.277853340729137241e-02
4.681916534900665283e-01 -5.416383743286132812e-01 -1.387386560440063477e+00 6.995662845800423302e-01 -2.546216985398127723e-05 -7.142095457134394199e-01 2.261954743779210492e-02 2.014894336462020874e-01 -5.483400821685791016e-01 -1.394405245780944824e+00 7.120577872502138472e-01 -3.217500541145069254e-02 7.012613386163061291e-01 -1.307311144989802172e-02
4.668095707893371582e-01 -5.416399240493774414e-01 -1.387740135192871094e+00 6.997407121797695195e-01 -6.132595992608256457e-04 -7.140164982416381534e-01 2.329968291500565669e-02 1.998938769102096558e-01 -5.482416152954101562e-01 -1.393652319908142090e+00 7.119917235250243781e-01 -3.259482663179540801e-02 7.013062103679749137e-01 -1.322405070016555856e-02
4.651753902435302734e-01 -5.415951609611511230e-01 -1.387633323669433594e+00 6.995932372706415991e-01 -1.112175775212327676e-03 -7.141366614436450710e-01 2.401650271699788328e-02 1.982118487358093262e-01 -5.483211874961853027e-01 -1.393338918685913086e+00 7.118320183972380866e-01 -3.310206901196617590e-02 7.014377010307305538e-01 -1.358303557559815099e-02
4.637212157249450684e-01 -5.417771339416503906e-01 -1.387981414794921875e+00 6.997109866912272214e-01 -1.482217133625185002e-03 -7.140051974602485974e-01 2.447066945299575594e-02 1.969509571790695190e-01 -5.481356978416442871e-01 -1.391368508338928223e+00 7.118126246838205606e-01 -3.350571693417843389e-02 7.014302048246529031e-01 -1.399074672771264197e-02
4.619534015655517578e-01 -5.421854257583618164e-01 -1.387295365333557129e+00 6.999012204439717388e-01 -1.726661590842244048e-03 -7.138006553687109568e-01 2.497622885908993770e-02 1.945630311965942383e-01 -5.477602481842041016e-01 -1.388774156570434570e+00 7.117200509895886817e-01 -3.419571039455667621e-02 7.014860359364396558e-01 -1.422838194308772598e-02
4.600566327571868896e-01 -5.418416857719421387e-01 -1.386963129043579102e+00 6.998058147538454010e-01 -2.213280754038951699e-03 -7.138741418183488507e-01 2.550539959589547684e-02 1.928125023841857910e-01 -5.476154088973999023e-01 -1.388429760932922363e+00 7.116717700050920747e-01 -3.502663534518975913e-02 7.014895718266910274e-01 -1.444741778147462692e-02
4.586924016475677490e-01 -5.417197346687316895e-01 -1.387665987014770508e+00 6.998263508230112562e-01 -2.678178194997681873e-03 -7.138303039191337129e-01 2.611736061368918893e-02 1.912703365087509155e-01 -5.475752353668212891e-01 -1.389614105224609375e+00 7.117418262674684026e-01 -3.551674526129888765e-02 7.013857287410739660e-01 -1.483555474123517647e-02
4.570215344429016113e-01 -5.416700839996337891e-01 -1.388040423393249512e+00 6.998875631988841217e-01 -3.150105883879974252e-03 -7.137523724097170064e-01 2.655043716904990220e-02 1.897360980510711670e-01 -5.480853915214538574e-01 -1.391874432563781738e+00 7.114797807633428395e-01 -3.621553954789036300e-02 7.016106928671393961e-01 -1.507702385765493334e-02
4.555861353874206543e-01 -5.415549278259277344e-01 -1.388321042060852051e+00 6.997945056018063381e-01 -3.756724981312339028e-03 -7.138110656477539839e-01 2.733519228120908154e-02 1.883364766836166382e-01 -5.478811264038085938e-01 -1.387611269950866699e+00 7.114232970778870957e-01 -3.670916418749439747e-02 7.016350629160449381e-01 -1.540928777422419411e-02
4.540658593177795410e-01 -5.416330695152282715e-01 -1.388471603393554688e+00 6.998832158715977414e-01 -4.162917463389511144e-03 -7.137033230812345197e-01 2.781424378044608514e-02 1.862823367118835449e-01 -5.478147268295288086e-01 -1.387969374656677246e+00 7.112138207577201054e-01 -3.712874717288913023e-02 7.018154025957261677e-01 -1.585575203776290118e-02
4.525361061096191406e-01 -5.415182709693908691e-01 -1.387444496154785156e+00 7.000052444839498511e-01 -4.416387701595287860e-03 -7.135640693595418638e-01 2.827314232564617433e-02 1.849601268768310547e-01 -5.478949546813964844e-01 -1.388645172119140625e+00 7.109699115792623703e-01 -3.736741143497059048e-02 7.020373291101863478e-01 -1.639926404514599478e-02
4.502867460250854492e-01 -5.414554476737976074e-01 -1.387769818305969238e+00 7.000648208683694085e-01 -4.698562270753174099e-03 -7.134809945001515663e-01 2.884331356210887917e-02 1.832839697599411011e-01 -5.481261014938354492e-01 -1.389100313186645508e+00 7.111381400581141543e-01 -3.801137666836627155e-02 7.018211316643053754e-01 -1.687228955777806544e-02
4.489652812480926514e-01 -5.413228869438171387e-01 -1.387935519218444824e+00 6.999841472068514259e-01 -5.224498694507951312e-03 -7.135203073665826734e-01 2.972489485174441282e-02 1.816315054893493652e-01 -5.484706163406372070e-01 -1.391296267509460449e+00 7.110148588538875991e-01 -3.828647672954100384e-02 7.019339956423240601e-01 -1.675100654537233988e-02
4.471504688262939453e-01 -5.414302349090576172e-01 -1.388097047805786133e+00 7.000686971289072913e-01 -5.573381391456513553e-03 -7.134151250842991621e-01 3.019160188928603564e-02 1.801497340202331543e-01 -5.482384562492370605e-01 -1.387339353561401367e+00 7.110872227281279656e-01 -3.878095901294754261e-02 7.018259959663147862e-01 -1.706418781555650924e-02
4.455328881740570068e-01 -5.412889719009399414e-01 -1.387062430381774902e+00 7.001729214119398748e-01 -5.788400304406068897e-03 -7.132905631662933565e-01 3.067309281163791215e-02 1.782015115022659302e-01 -5.479161143302917480e-01 -1.388055086135864258e+00 7.111151314176763494e-01 -3.919793847645283019e-02 7.017704354886804552e-01 -1.723247864021342293e-02
4.445221126079559326e-01 -5.413531064987182617e-01 -1.387491345405578613e+00 7.002562675253257707e-01 -6.252781956658805783e-03 -7.131835987537112898e-01 3.116251523141881988e-02 1.769586950540542603e-01 -5.483008623123168945e-01 -1.389668703079223633e+00 7.107603538856275271e-01 -3.953015411119090855e-02 7.021103060297615439e-01 -1.726585904988402545e-02
4.424854815006256104e-01 -5.413622856140136719e-01 -1.387940883636474609e+00 7.003113907798219628e-01 -6.671379456346031127e-03 -7.131084398460926232e-01 3.155476488187359402e-02 1.749887913465499878e-01 -5.483819842338562012e-01 -1.390087842941284180e+00 7.106366272484548885e-01 -3.982493881481688480e-02 7.022041145529284156e-01 -1.785650976139028373e-02
4.407340586185455322e-01 -5.412923097610473633e-01 -1.388087272644042969e+00 7.002516112711438812e-01 -7.146415014473545338e-03 -7.131330349945442793e-01 3.221456857333951374e-02 1.740967035293579102e-01 -5.478055477142333984e-01 -1.385776519775390625e+00 7.106172652935517364e-01 -4.018069899888398328e-02 7.021972453200516773e-01 -1.809853861830410318e-02
4.388593137264251709e-01 -5.410511493682861328e-01 -1.386888265609741211e+00 7.002438474537099333e-01 -7.467696627992381417e-03 -7.131188105597449090e-01 3.262298627262322226e-02 1.715285032987594604e-01 -5.478091239929199219e-01 -1.386139273643493652e+00 7.104861738156554862e-01 -4.083935909478290938e-02 7.022854482817685318e-01 -1.834649811222678270e-02
4.379229247570037842e-01 -5.412306785583496094e-01 -1.387152314186096191e+00 7.002548487742070726e-01 -7.619046354048225611e-03 -7.130729000707979326e-01 3.334724051810143003e-02 1.699538677930831909e-01 -5.483356118202209473e-01 -1.386032462120056152e+00 7.105986457674131618e-01 -4.113030948808201609e-02 7.021462973477750058e-01 -1.866405844379092141e-02
4.358676970005035400e-01 -5.412121415138244629e-01 -1.387603640556335449e+00 7.003427510539947942e-01 -8.012860026262428118e-03 -7.129682295199969433e-01 3.364571835324593058e-02 1.685203760862350464e-01 -5.482861399650573730e-01 -1.386985063552856445e+00 7.105107038313155376e-01 -4.142427242144997718e-02 7.022215223341676804e-01 -1.853070553315685348e-02
4.342937171459197998e-01 -5.413572192192077637e-01 -1.387294650077819824e+00 7.004238783765824872e-01 -8.434715890517453796e-03 -7.128576732798236337e-01 3.419184666351355456e-02 1.671817302703857422e-01 -5.484693050384521484e-01 -1.389117002487182617e+00 7.102247730788220359e-01 -4.182150909038704484e-02 7.024783406011428921e-01 -1.886288474834621129e-02
4.323630928993225098e-01 -5.414761900901794434e-01 -1.387301683425903320e+00 7.004100597938183181e-01 -8.926403202369224965e-03 -7.128521858024150504e-01 3.446361146960631727e-02 1.655910164117813110e-01 -5.487552881240844727e-01 -1.389756798744201660e+00 7.098466464376543827e-01 -4.276470704595935340e-02 7.027801195422433977e-01 -1.972143679157150470e-02
4.311873316764831543e-01 -5.418118238449096680e-01 -1.386920690536499023e+00 7.004408731642296493e-01 -9.087424138847914265e-03 -7.127922767674350624e-01 3.502977674790039991e-02 1.642664074897766113e-01 -5.491136908531188965e-01 -1.389440178871154785e+00 7.099050100708711453e-01 -4.320008126361673390e-02 7.026925353596524815e-01 -1.979245912484921960e-02
4.293864965438842773e-01 -5.410550236701965332e-01 -1.387136459350585938e+00 7.003523286103243706e-01 -9.484018466978961018e-03 -7.128545642098407242e-01 3.542502192674670120e-02 1.620439589023590088e-01 -5.477207303047180176e-01 -1.385264754295349121e+00 7.100094559906696690e-01 -4.366954580043921202e-02 7.025481566668069222e-01 -2.013794544395078670e-02
4.272480309009552002e-01 -5.408650636672973633e-01 -1.387468934059143066e+00 7.002045332861460691e-01 -9.914800992532338958e-03 -7.129571470342993544e-01 3.615682330664652527e-02 1.598377525806427002e-01 -5.483204126358032227e-01 -1.386269330978393555e+00 7.098659323258278420e-01 -4.376052538495846939e-02 7.026816572466364486e-01 -2.034145871170894501e-02
4.261927604675292969e-01 -5.411404371261596680e-01 -1.388222932815551758e+00 7.001213439672656635e-01 -1.045324576850031016e-02 -7.129946330258202236e-01 3.686998722303830994e-02 1.585417091846466064e-01 -5.486145615577697754e-01 -1.388882279396057129e+00 7.097245612243016089e-01 -4.387986712020677110e-02 7.028073063968071077e-01 -2.067388061978603017e-02
4.245801270008087158e-01 -5.414496064186096191e-01 -1.388641476631164551e+00 7.004581932892961493e-01 -1.070701563537643751e-02 -7.126369911750792818e-01 3.731080833832741556e-02 1.570886522531509399e-01 -5.489888191223144531e-01 -1.390218615531921387e+00 7.095351891450558668e-01 -4.391389104810886068e-02 7.029923626753215027e-01 -2.080923893084560272e-02
4.230115115642547607e-01 -5.416629314422607422e-01 -1.388826727867126465e+00 7.006470622531462134e-01 -1.091071866831114408e-02 -7.124271103537572758e-01 3.771165755362137356e-02 1.560746580362319946e-01 -5.489192605018615723e-01 -1.387114048004150391e+00 7.093357129097679348e-01 -4.410075111345707066e-02 7.031761272845167277e-01 -2.100469922476328605e-02
4.211029112339019775e-01 -5.415308475494384766e-01 -1.387384057044982910e+00 7.006362575066099607e-01 -1.126940363561692617e-02 -7.124180837036764302e-01 3.797677500908845649e-02 1.539108008146286011e-01 -5.484050512313842773e-01 -1.386580109596252441e+00 7.092125686487542602e-01 -4.488657176908009833e-02 7.032350647820400091e-01 -2.151938548397866469e-02
4.194765090942382812e-01 -5.413485765457153320e-01 -1.388485074043273926e+00 7.008549299666299026e-01 -1.133606873311721573e-02 -7.121952293873261564e-01 3.810169392567003266e-02 1.523495018482208252e-01 -5.488253235816955566e-01 -1.388595700263977051e+00 7.091275103830824156e-01 -4.515661793857241035e-02 7.032955240563804056e-01 -2.178027883272678697e-02
4.179473221302032471e-01 -5.413794517517089844e-01 -1.388610720634460449e+00 7.010226696952936987e-01 -1.141976983196749985e-02 -7.120189495602040619e-01 3.828475538159788888e-02 1.509695947170257568e-01 -5.490860342979431152e-01 -1.389860033988952637e+00 7.090616460765239992e-01 -4.515391028852085153e-02 7.033524886518651709e-01 -2.208791079141135191e-02
4.160294830799102783e-01 -5.412469506263732910e-01 -1.388558864593505859e+00 7.010079223049037189e-01 -1.182586151717168917e-02 -7.120087180698977392e-01 3.862028444119379456e-02 1.493700444698333740e-01 -5.493304729461669922e-01 -1.389383673667907715e+00 7.091084858836586013e-01 -4.564828816202068373e-02 7.032651569463913566e-01 -2.234704299402389890e-02
4.148683845996856689e-01 -5.416608452796936035e-01 -1.388261795043945312e+00 7.008336233885101851e-01 -1.145766553867602275e-02 -7.121776954158117734e-01 3.877856296601397273e-02 1.478549540042877197e-01 -5.495742559432983398e-01 -1.388037800788879395e+00 7.089700841087350769e-01 -4.633131623784306208e-02 7.033491012483968907e-01 -2.268914435355235543e-02
4.133009612560272217e-01 -5.411034226417541504e-01 -1.387650132179260254e+00 7.008928737388726571e-01 -1.163120113154454682e-02 -7.120988883739828301e-01 3.910201239784429766e-02 1.458906680345535278e-01 -5.479823350906372070e-01 -1.383241534233093262e+00 7.090276350761989255e-01 -4.694487622068099081e-02 7.032378310934741528e-01 -2.307439860647569202e-02
4.111283719539642334e-01 -5.411955118179321289e-01 -1.387339711189270020e+00 7.008592559849752268e-01 -1.196626533246616594e-02 -7.121167591170721733e-01 3.927752084167802915e-02 1.440679579973220825e-01 -5.488010048866271973e-01 -1.386469960212707520e+00 7.089705661277492243e-01 -4.675808069754010254e-02 7.033018369273391635e-01 -2.325652102562852583e-02
4.094310998916625977e-01 -5.411413311958312988e-01 -1.387600421905517578e+00 7.003407230912858106e-01 -1.183190025849338405e-02 -7.126090315830017063e-01 3.963765238416974701e-02 1.427732557058334351e-01 -5.490317940711975098e-01 -1.388144016265869141e+00 7.090425885323238253e-01 -4.723597551999540733e-02 7.031936828907789927e-01 -2.336518433294508534e-02
4.081857502460479736e-01 -5.411833524703979492e-01 -1.388772845268249512e+00 7.001097046885836894e-01 -1.124976713631478491e-02 -7.128382787674099053e-01 3.976602743271689944e-02 1.410999000072479248e-01 -5.500239729881286621e-01 -1.388702511787414551e+00 7.088349602136742034e-01 -4.758926250210758491e-02 7.033607259659356847e-01 -2.391387552272485409e-02
4.069778025150299072e-01 -5.416042804718017578e-01 -1.387925148010253906e+00 6.999795174156491218e-01 -1.095345496521596754e-02 -7.129593833762783994e-01 3.996857978040900539e-02 1.393227875232696533e-01 -5.488267540931701660e-01 -1.382248759269714355e+00 7.087380794061375333e-01 -4.803994673011326155e-02 7.034249769140831221e-01 -2.399393005986020025e-02
4.047104716300964355e-01 -5.410078763961791992e-01 -1.387435436248779297e+00 7.001075599859596377e-01 -1.119164411842402986e-02 -7.128157303418786173e-01 4.022181927559642656e-02 1.369899809360504150e-01 -5.486755371093750000e-01 -1.382039785385131836e+00 7.090746918764584406e-01 -4.825638180001343147e-02 7.030821781765551615e-01 -2.365949012483746505e-02
4.031217098236083984e-01 -5.411803722381591797e-01 -1.387671351432800293e+00 7.003292895936120699e-01 -1.153542047926357263e-02 -7.125688977318299644e-01 4.063593791770901686e-02 1.360816061496734619e-01 -5.483805537223815918e-01 -1.384227514266967773e+00 7.082993667555017581e-01 -4.921520099582157859e-02 7.037677037556187010e-01 -2.451102253670189857e-02
4.015818834304809570e-01 -5.413540005683898926e-01 -1.388743042945861816e+00 7.004546195070558978e-01 -1.200382518583879322e-02 -7.124305294650695730e-01 4.076629368748146964e-02 1.346232444047927856e-01 -5.486776828765869141e-01 -1.385805964469909668e+00 7.086232986067032558e-01 -4.934395087212804787e-02 7.034378746012940331e-01 -2.435661364247986363e-02
4.003552794456481934e-01 -5.413635969161987305e-01 -1.389444708824157715e+00 7.001165930338888455e-01 -1.181494960402770800e-02 -7.127387231708489645e-01 4.123804209464350390e-02 1.328917294740676880e-01 -5.491928458213806152e-01 -1.386963248252868652e+00 7.083162831135731974e-01 -5.004478490958034348e-02 7.036732678759477499e-01 -2.504781094147711176e-02
3.991137742996215820e-01 -5.416516661643981934e-01 -1.388934135437011719e+00 7.002447611614042167e-01 -1.210514408602905191e-02 -7.125882225355762989e-01 4.157715223771935031e-02 1.314066797494888306e-01 -5.485309362411499023e-01 -1.380665898323059082e+00 7.082951895611294679e-01 -5.028611844068737319e-02 7.036692305613347909e-01 -2.527338543930907414e-02
3.964639604091644287e-01 -5.411075949668884277e-01 -1.389119029045104980e+00 7.001007839595418947e-01 -1.201206964898436300e-02 -7.127252750038303164e-01 4.167971944896488312e-02 1.291525810956954956e-01 -5.481244921684265137e-01 -1.381868243217468262e+00 7.082642731191700625e-01 -5.103326579438790395e-02 7.036206504918322002e-01 -2.598457147502646405e-02
3.952898979187011719e-01 -5.412954688072204590e-01 -1.389741301536560059e+00 7.001241743589108335e-01 -1.182804277011418291e-02 -7.126972068956559658e-01 4.181890779671226105e-02 1.276610940694808960e-01 -5.484976768493652344e-01 -1.383456349372863770e+00 7.083158948247821884e-01 -5.143982678139757264e-02 7.035319663847212635e-01 -2.617681790801698952e-02
3.939583301544189453e-01 -5.414103269577026367e-01 -1.389665126800537109e+00 6.999650607213020459e-01 -1.172819705983740336e-02 -7.128468887564385348e-01 4.195909964148884091e-02 1.264518797397613525e-01 -5.486066937446594238e-01 -1.384052395820617676e+00 7.088417562965452223e-01 -5.140480181875625026e-02 7.030229934908769351e-01 -2.568026030856458350e-02
3.921796381473541260e-01 -5.415311455726623535e-01 -1.390280008316040039e+00 7.000195420280284075e-01 -1.168607972283511667e-02 -7.127769766834941567e-01 4.224873745390943236e-02 1.252740770578384399e-01 -5.486701726913452148e-01 -1.385187387466430664e+00 7.089950038406126476e-01 -5.167978486108437686e-02 7.028339202292634980e-01 -2.607015929064416745e-02
3.909305334091186523e-01 -5.417934060096740723e-01 -1.389042496681213379e+00 7.000523362035577790e-01 -1.191715484841931322e-02 -7.127293675159498409e-01 4.244352805523961963e-02 1.239946782588958740e-01 -5.475403070449829102e-01 -1.377537012100219727e+00 7.090048795222979594e-01 -5.184186538756151846e-02 7.028062240116800252e-01 -2.622610753068159786e-02
3.890150189399719238e-01 -5.414083003997802734e-01 -1.389210700988769531e+00 6.999039941754687799e-01 -1.198564861796105885e-02 -7.128516859381286430e-01 4.281507487286390773e-02 1.215181723237037659e-01 -5.474507212638854980e-01 -1.378857612609863281e+00 7.086836043738308222e-01 -5.230425167099016920e-02 7.030793963602828267e-01 -2.666596574712127091e-02
3.871354460716247559e-01 -5.412881374359130859e-01 -1.388930797576904297e+00 6.997658963675109645e-01 -1.207759857716176125e-02 -7.129781414856324329e-01 4.294061747012135194e-02 1.197784990072250366e-01 -5.475633740425109863e-01 -1.379241704940795898e+00 7.091280681401777031e-01 -5.232765576178731448e-02 7.026290786195499294e-01 -2.667340703940705715e-02
3.851764202117919922e-01 -5.411525368690490723e-01 -1.388531923294067383e+00 6.997385819849365474e-01 -1.257380125895417658e-02 -7.129681308818182073e-01 4.340659166161207894e-02 1.183821484446525574e-01 -5.493823289871215820e-01 -1.387249946594238281e+00 7.083233344009868260e-01 -5.347334212810431198e-02 7.033311818734335752e-01 -2.727282986287994301e-02
3.841694593429565430e-01 -5.414347052574157715e-01 -1.390036940574645996e+00 6.996846395105471572e-01 -1.250492058032526971e-02 -7.130221816828129500e-01 4.340829957515227738e-02 1.170155256986618042e-01 -5.485665202140808105e-01 -1.380209565162658691e+00 7.083891639031478782e-01 -5.358936126457743143e-02 7.032509925324705868e-01 -2.740307009994797163e-02
3.823174834251403809e-01 -5.411441922187805176e-01 -1.387681245803833008e+00 6.997355277626923220e-01 -1.280255563089734670e-02 -7.129585933832068845e-01 4.354557667844380364e-02 1.148167252540588379e-01 -5.485458374023437500e-01 -1.381603360176086426e+00 7.081639856709270875e-01 -5.405667305595399097e-02 7.034274955994467282e-01 -2.777228371855049519e-02
3.804636299610137939e-01 -5.413887500762939453e-01 -1.387925744056701660e+00 6.999584223568320329e-01 -1.268859881564510239e-02 -7.127369663316385218e-01 4.362461631092439535e-02 1.136829107999801636e-01 -5.476256012916564941e-01 -1.382628679275512695e+00 7.083673162962863534e-01 -5.425671167766360492e-02 7.031865402309193103e-01 -2.829407012597773621e-02
3.788861632347106934e-01 -5.413669943809509277e-01 -1.388698101043701172e+00 6.999105868167494471e-01 -1.272504974916167757e-02 -7.127738837821052664e-01 4.377837827231169376e-02 1.121604070067405701e-01 -5.485416650772094727e-01 -1.384799361228942871e+00 7.084233031682438675e-01 -5.438159647217671172e-02 7.031004465078449783e-01 -2.878753139499194355e-02
3.773514330387115479e-01 -5.415091514587402344e-01 -1.389285087585449219e+00 7.001423114072560239e-01 -1.293966246727519705e-02 -7.125388085861413812e-01 4.383634184708036508e-02 1.106272116303443909e-01 -5.495899915695190430e-01 -1.388634085655212402e+00 7.085683178353001654e-01 -5.435824314316973355e-02 7.029605886399247217e-01 -2.867772681616906003e-02
3.762498497962951660e-01 -5.418240427970886230e-01 -1.388316392898559570e+00 7.000441946773126034e-01 -1.320128668425983413e-02 -7.126177949403538214e-01 4.404140513063486972e-02 1.092909127473831177e-01 -5.489695072174072266e-01 -1.382901549339294434e+00 7.085675308544443496e-01 -5.442154198199049969e-02 7.029517586923650363e-01 -2.879410966209577580e-02
3.750504255294799805e-01 -5.419561862945556641e-01 -1.388845682144165039e+00 7.005226987272665795e-01 -1.297830472438125590e-02 -7.121490886219272731e-01 4.408019764649738492e-02 1.071599498391151428e-01 -5.493910312652587891e-01 -1.386808872222900391e+00 7.085940614029853091e-01 -5.474638609619026514e-02 7.029005618627212071e-01 -2.877498458818632601e-02
3.726256787776947021e-01 -5.413206815719604492e-01 -1.388079404830932617e+00 7.006474739826721310e-01 -1.320858768992547866e-02 -7.120067396721420083e-01 4.432778465189334688e-02 1.059117615222930908e-01 -5.495011806488037109e-01 -1.387593388557434082e+00 7.086495317782809389e-01 -5.489321390930272659e-02 7.028255442977988654e-01 -2.896095370650199688e-02
3.714004158973693848e-01 -5.413984060287475586e-01 -1.389309406280517578e+00 7.007200351237248270e-01 -1.335603720183275826e-02 -7.119037059097632625e-01 4.478901250677313345e-02 1.045673191547393799e-01 -5.495042800903320312e-01 -1.387859702110290527e+00 7.087302391209457930e-01 -5.503429401775104812e-02 7.027353121591284335e-01 -2.890750944760939883e-02
3.704000711441040039e-01 -5.418748855590820312e-01 -1.388780355453491211e+00 7.007429652696433031e-01 -1.327263154077847757e-02 -7.118804105551675976e-01 4.482536501622508968e-02 1.024805977940559387e-01 -5.500931143760681152e-01 -1.388168811798095703e+00 7.083090844924030405e-01 -5.535897224431492181e-02 7.031156214953830919e-01 -2.935931844100140783e-02
