dynamic_accuracy steamvr; 20211013-222816; x y z w i j k;  frequency = 150
5.173696279525756836e-01 -5.421244502067565918e-01 -1.426834344863891602e+00 6.968337853500736756e-01 9.822640070287706748e-03 -7.171049977205750103e-01 9.302049535350444265e-03 2.505876719951629639e-01 -5.465660095214843750e-01 -1.433049798011779785e+00 7.127318120450594208e-01 -2.176895093398589429e-02 7.010768923229661054e-01 -5.528021722290389108e-03
5.171119570732116699e-01 -5.422687530517578125e-01 -1.427676320075988770e+00 6.967667533401167290e-01 9.501696583711390434e-03 -7.171731736847614114e-01 9.400260665728830262e-03 2.500787377357482910e-01 -5.468694567680358887e-01 -1.435098648071289062e+00 7.127208716633195440e-01 -2.203172232971555358e-02 7.010797509594683952e-01 -5.536931473538102971e-03
5.163488388061523438e-01 -5.420337915420532227e-01 -1.429318785667419434e+00 6.965154725126866397e-01 9.357869395017554687e-03 -7.174120322547583584e-01 9.925189041470026258e-03 2.505801916122436523e-01 -5.473962426185607910e-01 -1.439376115798950195e+00 7.127176600789448813e-01 -2.209516617626936658e-02 7.010793558231540601e-01 -5.741663292415690768e-03
5.169548988342285156e-01 -5.419196486473083496e-01 -1.431571841239929199e+00 6.963459776773947008e-01 9.115473287222779220e-03 -7.175798069908904120e-01 9.915141706632059002e-03 2.506192624568939209e-01 -5.476098060607910156e-01 -1.440743684768676758e+00 7.127267763542282086e-01 -2.217162691362221244e-02 7.010659770955246506e-01 -5.948663156474160753e-03
5.171595811843872070e-01 -5.419116616249084473e-01 -1.433790564537048340e+00 6.962749424929860487e-01 8.916069453009961565e-03 -7.176454182873850396e-01 1.032770292729418352e-02 2.506594657897949219e-01 -5.476300120353698730e-01 -1.442518353462219238e+00 7.127701468106124594e-01 -2.265914138704666625e-02 7.010047124858324041e-01 -6.130714396074634677e-03
5.170153975486755371e-01 -5.418245196342468262e-01 -1.434623718261718750e+00 6.963408278367279047e-01 8.915010432177874339e-03 -7.175753986532091844e-01 1.074333618247827991e-02 2.505783736705780029e-01 -5.478183031082153320e-01 -1.445090413093566895e+00 7.126060456724008230e-01 -2.302827655978254701e-02 7.011575476948814778e-01 -6.350458453582318204e-03
5.170963406562805176e-01 -5.418913364410400391e-01 -1.436574339866638184e+00 6.962020580243676315e-01 8.547307889821227633e-03 -7.177152395647454775e-01 1.069442747966490963e-02 2.505029439926147461e-01 -5.482450127601623535e-01 -1.448661565780639648e+00 7.126301044464848911e-01 -2.311522021684212988e-02 7.011278959540878652e-01 -6.602639980134506967e-03
5.177062153816223145e-01 -5.418149232864379883e-01 -1.439686894416809082e+00 6.960970548991216589e-01 8.501881374590651227e-03 -7.178125006375525308e-01 1.103165103930326546e-02 2.505242824554443359e-01 -5.480962395668029785e-01 -1.447983860969543457e+00 7.127020194463840053e-01 -2.343946197130089906e-02 7.010445622325816029e-01 -6.546610058871556517e-03
5.182100534439086914e-01 -5.419881343841552734e-01 -1.441346049308776855e+00 6.960916456652043172e-01 8.594843334025235870e-03 -7.178088951030757725e-01 1.152529381547435540e-02 2.506297826766967773e-01 -5.479386448860168457e-01 -1.448531985282897949e+00 7.127441193654516782e-01 -2.364114274050594863e-02 7.009930345098648319e-01 -6.752778764501784874e-03
5.174854397773742676e-01 -5.417504906654357910e-01 -1.443745017051696777e+00 6.959346501919843053e-01 8.353839624499311695e-03 -7.179662644764842616e-01 1.138107519181995146e-02 2.505688965320587158e-01 -5.477079153060913086e-01 -1.449028015136718750e+00 7.128300484303787821e-01 -2.378723746452865093e-02 7.008989164093825108e-01 -6.937097802605511274e-03
5.180888175964355469e-01 -5.418573617935180664e-01 -1.444764494895935059e+00 6.960015997622702733e-01 8.279544869977957522e-03 -7.178992574158282736e-01 1.156513447279494157e-02 2.503958940505981445e-01 -5.474398136138916016e-01 -1.448215007781982422e+00 7.128325814302677310e-01 -2.377449482050445276e-02 7.008960913484790778e-01 -7.004516481560723283e-03
5.182418823242187500e-01 -5.416513681411743164e-01 -1.447926282882690430e+00 6.959513698717275654e-01 8.609666823735283303e-03 -7.179379463105909354e-01 1.194001332310113371e-02 2.499561458826065063e-01 -5.475142002105712891e-01 -1.449761986732482910e+00 7.126521008705700710e-01 -2.420760231767018697e-02 7.010659418178899482e-01 -6.886736706638276612e-03
5.188349485397338867e-01 -5.421133041381835938e-01 -1.447104096412658691e+00 6.959144670068011518e-01 8.316458908769627789e-03 -7.179780297943133549e-01 1.188815963134297327e-02 2.499279975891113281e-01 -5.476285219192504883e-01 -1.451418995857238770e+00 7.125552363392793076e-01 -2.423181714379066612e-02 7.011584004268172077e-01 -7.393807142051205504e-03
5.165408253669738770e-01 -5.419852733612060547e-01 -1.448355436325073242e+00 6.958954867108503306e-01 8.115853032272028061e-03 -7.179994324826157737e-01 1.184606653555048475e-02 2.501283288002014160e-01 -5.473024249076843262e-01 -1.451723337173461914e+00 7.127606619639468288e-01 -2.444869686299809552e-02 7.009384647563690063e-01 -7.725447251092543328e-03
5.169810056686401367e-01 -5.420778393745422363e-01 -1.449816703796386719e+00 6.957539365291601774e-01 8.250478599876476943e-03 -7.181292527596317976e-01 1.219337673028570747e-02 2.501583993434906006e-01 -5.474371314048767090e-01 -1.452843785285949707e+00 7.126831007381934091e-01 -2.457339551714452647e-02 7.010102315705861731e-01 -7.969317087198351038e-03
5.166884660720825195e-01 -5.420817732810974121e-01 -1.450757622718811035e+00 6.956895498411000966e-01 8.236958381747547589e-03 -7.181905970570540143e-01 1.226169882186012305e-02 2.500191032886505127e-01 -5.469258427619934082e-01 -1.450528025627136230e+00 7.128036674609113943e-01 -2.469082516321127047e-02 7.008832976407817217e-01 -7.987059307491986213e-03
5.169473886489868164e-01 -5.420328378677368164e-01 -1.452854633331298828e+00 6.955935320137272004e-01 8.025388426028385799e-03 -7.182862637209791457e-01 1.224708071187799452e-02 2.496938258409500122e-01 -5.467961430549621582e-01 -1.453440666198730469e+00 7.128956314459808929e-01 -2.521085540008324161e-02 7.007689292139722692e-01 -8.187913874797220562e-03
5.170684456825256348e-01 -5.420096516609191895e-01 -1.454676508903503418e+00 6.956296261876072640e-01 7.817717216259583227e-03 -7.182524641812529920e-01 1.231320146956742419e-02 2.495869398117065430e-01 -5.467855334281921387e-01 -1.454878926277160645e+00 7.129135836862728892e-01 -2.550419687002951699e-02 7.007394941918322351e-01 -8.235861467335410524e-03
5.173377394676208496e-01 -5.419692397117614746e-01 -1.456899762153625488e+00 6.957401389749962028e-01 7.795845995266460424e-03 -7.181424876905633248e-01 1.249559471396828950e-02 2.495158165693283081e-01 -5.468931794166564941e-01 -1.457473039627075195e+00 7.130545865243029802e-01 -2.546183166085634955e-02 7.005972486138809519e-01 -8.261527151293376545e-03
5.173290967941284180e-01 -5.419948101043701172e-01 -1.457727789878845215e+00 6.955837948748406774e-01 7.818024787030164804e-03 -7.182932338170824327e-01 1.252207385917523605e-02 2.500922083854675293e-01 -5.467361211776733398e-01 -1.457644701004028320e+00 7.131607033969659115e-01 -2.545978050288364228e-02 7.004876103679221755e-01 -8.403658521333670292e-03
5.173012018203735352e-01 -5.418201088905334473e-01 -1.459952831268310547e+00 6.956921027454688877e-01 7.690182083892915452e-03 -7.181896108700637216e-01 1.252760753938527392e-02 2.497721314430236816e-01 -5.462501049041748047e-01 -1.457917213439941406e+00 7.131414729831032639e-01 -2.548712004949519119e-02 7.005081502733158105e-01 -8.239611134384067226e-03
5.174191594123840332e-01 -5.418431758880615234e-01 -1.460949301719665527e+00 6.958120887239104269e-01 7.595049086684290372e-03 -7.180700706218922091e-01 1.277277768690733388e-02 2.496069520711898804e-01 -5.466402769088745117e-01 -1.460468292236328125e+00 7.132850982822297459e-01 -2.566441838483142154e-02 7.003543542649370846e-01 -8.330479741416013661e-03
5.172274112701416016e-01 -5.416954755783081055e-01 -1.463986754417419434e+00 6.958133435370138509e-01 7.559795752459819509e-03 -7.180660987393339134e-01 1.294664114199251502e-02 2.496622502803802490e-01 -5.468612313270568848e-01 -1.463342785835266113e+00 7.133531813843009273e-01 -2.589530380395965378e-02 7.002761064454054996e-01 -8.363240074614333025e-03
5.172988176345825195e-01 -5.419061183929443359e-01 -1.464576005935668945e+00 6.955495815916422631e-01 7.379757388704051395e-03 -7.183262092406953458e-01 1.279356769343723693e-02 2.497967332601547241e-01 -5.471005439758300781e-01 -1.466163992881774902e+00 7.133821644666185069e-01 -2.610603631280548551e-02 7.002354780999578976e-01 -8.633559793755461384e-03
5.171414613723754883e-01 -5.419030785560607910e-01 -1.466071367263793945e+00 6.956118129648171111e-01 7.359213856053703484e-03 -7.182629740140482610e-01 1.297063497270170736e-02 2.498369961977005005e-01 -5.466681122779846191e-01 -1.466418147087097168e+00 7.134310506161778420e-01 -2.625208489343333271e-02 7.001802276025613780e-01 -8.632611821898063600e-03
5.175270438194274902e-01 -5.421416759490966797e-01 -1.467114686965942383e+00 6.955954131503218063e-01 7.453822634120154528e-03 -7.182766306622815344e-01 1.304043947525779755e-02 2.498334795236587524e-01 -5.471894145011901855e-01 -1.469915628433227539e+00 7.133750001564113097e-01 -2.636988937997237700e-02 7.002324423116111918e-01 -8.670594564164069845e-03
5.170621871948242188e-01 -5.420637130737304688e-01 -1.468549966812133789e+00 6.956848777474911039e-01 7.265256800591197821e-03 -7.181890373101457170e-01 1.319707988588386845e-02 2.499665617942810059e-01 -5.479963421821594238e-01 -1.474791407585144043e+00 7.133822542199458328e-01 -2.627280710242355793e-02 7.002275360954582917e-01 -8.764194504176410147e-03
5.170184969902038574e-01 -5.420577526092529297e-01 -1.469833850860595703e+00 6.956105356970432307e-01 7.157143405655598881e-03 -7.182601370657554218e-01 1.330535613799059894e-02 2.502710819244384766e-01 -5.485099554061889648e-01 -1.478968620300292969e+00 7.134819250116750666e-01 -2.601856626201594705e-02 7.001355229584746986e-01 -8.758848629108325831e-03
5.169613957405090332e-01 -5.419982671737670898e-01 -1.471337199211120605e+00 6.954840765847416506e-01 7.050409558668951047e-03 -7.183821244345413026e-01 1.338760218732587548e-02 2.505219578742980957e-01 -5.488358139991760254e-01 -1.482079386711120605e+00 7.136007113620426168e-01 -2.590139205946023065e-02 7.000208364974250808e-01 -8.594947040983404521e-03
5.171858668327331543e-01 -5.422682166099548340e-01 -1.472056031227111816e+00 6.954105849144869289e-01 6.914844329825023048e-03 -7.184579794759607951e-01 1.320397838455257891e-02 2.506516277790069580e-01 -5.488154292106628418e-01 -1.483401179313659668e+00 7.136055203248689027e-01 -2.584255090701712346e-02 7.000187292701288699e-01 -8.543099711059234241e-03
5.172592401504516602e-01 -5.420137643814086914e-01 -1.473613142967224121e+00 6.955135508854666249e-01 6.979167273995212466e-03 -7.183522594816695861e-01 1.349513412108535072e-02 2.508163750171661377e-01 -5.485980510711669922e-01 -1.482599496841430664e+00 7.134464324648053246e-01 -2.563843941406366428e-02 7.001900698554244240e-01 -8.404524336315378347e-03
5.170285701751708984e-01 -5.421208143234252930e-01 -1.474801778793334961e+00 6.956160035648381035e-01 6.856343550771685190e-03 -7.182559692902377169e-01 1.340211202563626816e-02 2.506279051303863525e-01 -5.485031604766845703e-01 -1.482825994491577148e+00 7.135140087415750010e-01 -2.537024099286610754e-02 7.001321300367149281e-01 -8.307178136442612548e-03
5.168880224227905273e-01 -5.419871807098388672e-01 -1.476951479911804199e+00 6.953195145606777539e-01 6.685937914514962326e-03 -7.185443010872741842e-01 1.341763934480921100e-02 2.503920197486877441e-01 -5.486261248588562012e-01 -1.485396146774291992e+00 7.136207016740933051e-01 -2.508315513172830816e-02 7.000348874307252833e-01 -8.209339670747091075e-03
5.171398520469665527e-01 -5.419974923133850098e-01 -1.479108810424804688e+00 6.954574715109677063e-01 6.452755715476828947e-03 -7.184119419817501795e-01 1.346998902507085677e-02 2.505092024803161621e-01 -5.485679507255554199e-01 -1.487339973449707031e+00 7.136712656686663436e-01 -2.519152432229393793e-02 6.999815938940370241e-01 -8.023465403284975317e-03
5.169835090637207031e-01 -5.419861674308776855e-01 -1.480084657669067383e+00 6.955422386212862795e-01 6.588004775535161867e-03 -7.183252232237734569e-01 1.365123071679550694e-02 2.504549324512481689e-01 -5.483033657073974609e-01 -1.487347960472106934e+00 7.136090629948476094e-01 -2.517446490737511658e-02 7.000449683105406384e-01 -8.081308054214442552e-03
5.172760486602783203e-01 -5.420401692390441895e-01 -1.482640504837036133e+00 6.956565486592782843e-01 6.378655153469305408e-03 -7.182168916660791602e-01 1.362577800374217482e-02 2.504643201828002930e-01 -5.485037565231323242e-01 -1.490321278572082520e+00 7.136061660200354595e-01 -2.527796638001937254e-02 7.000432789482622375e-01 -8.158623261889879838e-03
5.171747207641601562e-01 -5.421643257141113281e-01 -1.484454751014709473e+00 6.955322122083439362e-01 6.410060673276291900e-03 -7.183354710877600802e-01 1.370846452168220445e-02 2.504809498786926270e-01 -5.484133362770080566e-01 -1.490483880043029785e+00 7.136327767010625100e-01 -2.522989471465104938e-02 7.000174255751140384e-01 -8.198617505697246288e-03
5.171049237251281738e-01 -5.423282980918884277e-01 -1.486086606979370117e+00 6.956078224993825776e-01 6.305370526708461813e-03 -7.182652307490878796e-01 1.360039337784966010e-02 2.508369088172912598e-01 -5.489199161529541016e-01 -1.495802402496337891e+00 7.136551552543339838e-01 -2.506868338194280163e-02 7.000021562877181136e-01 -8.047005441709234597e-03
5.174658298492431641e-01 -5.424380302429199219e-01 -1.487645745277404785e+00 6.955371517880180043e-01 6.392498383619831144e-03 -7.183336688886035049e-01 1.355961624987699239e-02 2.507049143314361572e-01 -5.488169789314270020e-01 -1.496347069740295410e+00 7.137527889480733689e-01 -2.500162250143641435e-02 6.999040861629910459e-01 -8.127416471408625831e-03
5.174158811569213867e-01 -5.424519181251525879e-01 -1.488543868064880371e+00 6.955339361778564156e-01 6.368337160411609299e-03 -7.183384038950677564e-01 1.348428097479010754e-02 2.504855096340179443e-01 -5.484207272529602051e-01 -1.493733048439025879e+00 7.138609670636772986e-01 -2.493131342703753042e-02 6.997984196725086647e-01 -7.938491365085970780e-03
5.171312689781188965e-01 -5.423730611801147461e-01 -1.490527153015136719e+00 6.956553156530583815e-01 6.437532517641409054e-03 -7.182154228600265977e-01 1.373817417038467915e-02 2.503437995910644531e-01 -5.484345555305480957e-01 -1.495504021644592285e+00 7.138721261068907697e-01 -2.471900530335841006e-02 6.997953500148549333e-01 -7.869996733697681365e-03
5.169562697410583496e-01 -5.422983169555664062e-01 -1.492462158203125000e+00 6.957080016267793710e-01 6.173950071253454623e-03 -7.181735195013608797e-01 1.337746694661933779e-02 2.501300573348999023e-01 -5.481573939323425293e-01 -1.495130896568298340e+00 7.138195439420249588e-01 -2.440471488583612764e-02 6.998615535392973541e-01 -7.730861677868631349e-03
5.176758766174316406e-01 -5.425064563751220703e-01 -1.494317173957824707e+00 6.956506881786275187e-01 6.148705308849394813e-03 -7.182323029979740259e-01 1.321234461121278958e-02 2.502270340919494629e-01 -5.479598641395568848e-01 -1.496759891510009766e+00 7.137306320210703436e-01 -2.424655914269064488e-02 6.999568592243556875e-01 -7.809521657735742431e-03
5.176689028739929199e-01 -5.425459146499633789e-01 -1.496382474899291992e+00 6.955898252894707756e-01 6.263262706089689665e-03 -7.182912696208009207e-01 1.315752275690999437e-02 2.497090250253677368e-01 -5.478041768074035645e-01 -1.495495200157165527e+00 7.140835269178715805e-01 -2.401685722528812059e-02 6.996047479670618463e-01 -7.811065635499683975e-03
5.174172520637512207e-01 -5.425607562065124512e-01 -1.497734308242797852e+00 6.958340218618168649e-01 6.073660893887353716e-03 -7.180554243176875406e-01 1.320665577700290590e-02 2.498448193073272705e-01 -5.473799705505371094e-01 -1.496248006820678711e+00 7.142045186850458638e-01 -2.397771424842786228e-02 6.994842474341725902e-01 -7.659213203623402647e-03
5.172517895698547363e-01 -5.426048040390014648e-01 -1.498958468437194824e+00 6.956355350427955164e-01 6.264602647075999745e-03 -7.182460418997674845e-01 1.320923284896662053e-02 2.493474781513214111e-01 -5.476716756820678711e-01 -1.498066186904907227e+00 7.142285875084408708e-01 -2.382499275300574773e-02 6.994660999375091892e-01 -7.548925993343345679e-03
5.174080133438110352e-01 -5.426267981529235840e-01 -1.500790357589721680e+00 6.955964956383621223e-01 6.166721036531925930e-03 -7.182857740814755365e-01 1.315033732171396602e-02 2.497662901878356934e-01 -5.484483838081359863e-01 -1.506207227706909180e+00 7.141966278124524115e-01 -2.371112243397094713e-02 6.995030337963421552e-01 -7.507552297831864875e-03
5.174843072891235352e-01 -5.426706075668334961e-01 -1.502615809440612793e+00 6.958327864932197793e-01 6.044424332912574742e-03 -7.180622884182106258e-01 1.290865598883854208e-02 2.498370409011840820e-01 -5.481634140014648438e-01 -1.504482150077819824e+00 7.142898965571038428e-01 -2.370797418906714013e-02 6.994066056465035874e-01 -7.627719310017230456e-03
5.174344778060913086e-01 -5.427145361900329590e-01 -1.504269957542419434e+00 6.959119717949099337e-01 6.146893581930151264e-03 -7.179887622576638373e-01 1.267932084289591539e-02 2.503065466880798340e-01 -5.488530993461608887e-01 -1.509320735931396484e+00 7.142087139661937867e-01 -2.331773836602787919e-02 6.995022334883561621e-01 -7.663053457886158208e-03
5.176239609718322754e-01 -5.426871776580810547e-01 -1.505935907363891602e+00 6.957669902426515396e-01 6.129140194645064758e-03 -7.181318635741239520e-01 1.254063323106121425e-02 2.505623400211334229e-01 -5.486271977424621582e-01 -1.510509729385375977e+00 7.141601813144332622e-01 -2.323827175550209276e-02 6.995547776905840509e-01 -7.632509712497169765e-03
5.175188779830932617e-01 -5.427518486976623535e-01 -1.507137894630432129e+00 6.958590024716065914e-01 6.134716155623873290e-03 -7.180469066058824401e-01 1.229417992942241113e-02 2.504449188709259033e-01 -5.489060282707214355e-01 -1.514029502868652344e+00 7.140785558630649010e-01 -2.308184596119983861e-02 6.996445298873971153e-01 -7.514291642696253187e-03
5.175753235816955566e-01 -5.427844524383544922e-01 -1.508913040161132812e+00 6.958764650776926297e-01 6.375039998195968470e-03 -7.180277099024193754e-01 1.230440084116676130e-02 2.504307031631469727e-01 -5.488070249557495117e-01 -1.515345335006713867e+00 7.141961639092350156e-01 -2.294983230992302461e-02 6.995289633944854479e-01 -7.502776003006238550e-03
5.175348520278930664e-01 -5.427576303482055664e-01 -1.510672688484191895e+00 6.960951834801963889e-01 6.447445899644092294e-03 -7.178186903930318108e-01 1.208931761862551586e-02 2.504414916038513184e-01 -5.488252639770507812e-01 -1.516640901565551758e+00 7.141079046705299804e-01 -2.270388018920770426e-02 6.996280660608779067e-01 -7.409511777008093852e-03
5.175468921661376953e-01 -5.428286790847778320e-01 -1.512305140495300293e+00 6.959669363166849365e-01 6.344564111625665762e-03 -7.179473243968672591e-01 1.188658559332690656e-02 2.504507601261138916e-01 -5.486030578613281250e-01 -1.516515731811523438e+00 7.139822049248305547e-01 -2.245670939393049417e-02 6.997662654520769854e-01 -7.223062031143379254e-03
5.174184441566467285e-01 -5.427993535995483398e-01 -1.513601064682006836e+00 6.960800239652513710e-01 6.416420699242118136e-03 -7.178385405703739952e-01 1.179670392783175280e-02 2.505661249160766602e-01 -5.482426285743713379e-01 -1.516311049461364746e+00 7.138528117912409376e-01 -2.234825124248866410e-02 6.999021229424461366e-01 -7.186761709198322308e-03
5.177325606346130371e-01 -5.428743958473205566e-01 -1.515209674835205078e+00 6.959694413677599556e-01 6.470265641556529473e-03 -7.179510349716722306e-01 1.143930417980806684e-02 2.504328787326812744e-01 -5.481305122375488281e-01 -1.516310214996337891e+00 7.139349238643839524e-01 -2.208354252471369725e-02 6.998267175669963258e-01 -7.190984824894763698e-03
5.176635384559631348e-01 -5.429275035858154297e-01 -1.517064213752746582e+00 6.960540012903425611e-01 6.611954044974788398e-03 -7.178692953558317713e-01 1.134322297971535227e-02 2.500796020030975342e-01 -5.481249094009399414e-01 -1.517745375633239746e+00 7.139389002718088406e-01 -2.208471161894203644e-02 6.998226319140006257e-01 -7.191122183406340775e-03
5.177849531173706055e-01 -5.429327487945556641e-01 -1.518806338310241699e+00 6.961288414939220681e-01 6.680929290054563215e-03 -7.177978545965303381e-01 1.123105613034337640e-02 2.501484453678131104e-01 -5.480741858482360840e-01 -1.520164251327514648e+00 7.137764616716035793e-01 -2.217042332835929622e-02 6.999849429237852139e-01 -7.253140102158085745e-03
5.178465843200683594e-01 -5.429720282554626465e-01 -1.520561337471008301e+00 6.961970054421637855e-01 6.591886428625618431e-03 -7.177348743775709972e-01 1.108269400493156268e-02 2.501604855060577393e-01 -5.476447939872741699e-01 -1.520861387252807617e+00 7.136394023815467724e-01 -2.219220985190424947e-02 7.001244328678722928e-01 -7.210362336262927767e-03
5.177848935127258301e-01 -5.430178046226501465e-01 -1.521417737007141113e+00 6.961328082359985459e-01 6.706604231536074726e-03 -7.177993940821415508e-01 1.086517978607626569e-02 2.502558529376983643e-01 -5.482916831970214844e-01 -1.524288654327392578e+00 7.135927289799267603e-01 -2.167514523547414695e-02 7.001887475910389957e-01 -7.157189029182288095e-03
5.177832245826721191e-01 -5.431206822395324707e-01 -1.523005366325378418e+00 6.961830578106946721e-01 6.710619864857492178e-03 -7.177561673068079129e-01 1.049309036481262114e-02 2.501158714294433594e-01 -5.484885573387145996e-01 -1.526333689689636230e+00 7.136082107719207146e-01 -2.138790898315309427e-02 7.001819303896188451e-01 -7.145115023594310159e-03
5.177809000015258789e-01 -5.431450009346008301e-01 -1.524599909782409668e+00 6.963205474192761812e-01 6.769650300969939395e-03 -7.176226413465195408e-01 1.046375640504199761e-02 2.504740953445434570e-01 -5.487358570098876953e-01 -1.529451251029968262e+00 7.135710278036800913e-01 -2.105929304928714704e-02 7.002308407741927310e-01 -7.040240748163373828e-03
5.178577899932861328e-01 -5.431325435638427734e-01 -1.526197314262390137e+00 6.963790130563368708e-01 6.754723342905910935e-03 -7.175661796229078071e-01 1.045535247241062213e-02 2.506386935710906982e-01 -5.485761165618896484e-01 -1.529430747032165527e+00 7.134847957319833123e-01 -2.095004260290766335e-02 7.003224674569993313e-01 -6.990274407155613358e-03
5.178269743919372559e-01 -5.432617664337158203e-01 -1.527857303619384766e+00 6.965474703210380314e-01 6.770332239287013380e-03 -7.174068439429182042e-01 1.015401907423364898e-02 2.507753968238830566e-01 -5.488368868827819824e-01 -1.532223343849182129e+00 7.133365608091534193e-01 -2.079755602235633383e-02 7.004780040006548525e-01 -6.992363494725636029e-03
5.178363919258117676e-01 -5.432260036468505859e-01 -1.529562711715698242e+00 6.964758469305002420e-01 6.734862759172406677e-03 -7.174782021666992193e-01 1.004766228608171275e-02 2.505700886249542236e-01 -5.484352707862854004e-01 -1.531425237655639648e+00 7.132898829330467372e-01 -2.072816069972060332e-02 7.005296510927832010e-01 -6.782712350627942248e-03
5.178530812263488770e-01 -5.433281660079956055e-01 -1.531195640563964844e+00 6.965926041730570173e-01 6.848202175762610477e-03 -7.173662655421814138e-01 9.867520251570711595e-03 2.504295110702514648e-01 -5.483973026275634766e-01 -1.532544732093811035e+00 7.133489102448377084e-01 -2.053360132289053924e-02 7.004761756729299682e-01 -6.688185753655410785e-03
5.179646611213684082e-01 -5.434302687644958496e-01 -1.532602429389953613e+00 6.966305783996421530e-01 7.020573704693322363e-03 -7.173309256855838756e-01 9.633611887649502770e-03 2.503121793270111084e-01 -5.482537746429443359e-01 -1.533940315246582031e+00 7.133488387652114904e-01 -2.036394794768988520e-02 7.004815098967897002e-01 -6.656013409789318484e-03
5.181137323379516602e-01 -5.434619188308715820e-01 -1.534208893775939941e+00 6.969087355861117716e-01 6.932715128238418900e-03 -7.170667475503135213e-01 9.238487955017797570e-03 2.505285441875457764e-01 -5.486093163490295410e-01 -1.538203120231628418e+00 7.132271494931372580e-01 -2.021930831305587123e-02 7.006101545965151001e-01 -6.599666352165052020e-03
