dynamic_accuracy steamvr; 20211012-215212; x y z w i j k;  frequency = 100
3.894574046134948730e-01 -5.125433206558227539e-01 -1.592940330505371094e+00 9.997706150181693285e-01 -7.198797600008421255e-03 -2.005325641673474935e-02 -2.184262601120468689e-03 3.794235289096832275e-01 -5.126284956932067871e-01 -1.341760754585266113e+00 1.806764340675398248e-02 -1.254278071294162231e-02 9.996786395893293431e-01 -6.088381188567132743e-03
3.894250988960266113e-01 -5.126746296882629395e-01 -1.594313025474548340e+00 9.997636620073839797e-01 -7.824032309729165788e-03 -2.016082790903612684e-02 -2.222778918861255219e-03 3.794113695621490479e-01 -5.125399231910705566e-01 -1.343325376510620117e+00 1.814623542395627301e-02 -1.256471088569544557e-02 9.997163407230109655e-01 -6.176129283328949532e-03
3.899810314178466797e-01 -5.125696659088134766e-01 -1.596382379531860352e+00 9.997628124400500527e-01 -8.224137601058487124e-03 -2.004170807656181427e-02 -2.238137186278803432e-03 3.792821168899536133e-01 -5.123745203018188477e-01 -1.344765067100524902e+00 1.818642828756220076e-02 -1.262405007926773598e-02 9.996928089759813396e-01 -6.049792676106841537e-03
3.900977671146392822e-01 -5.123805999755859375e-01 -1.597908973693847656e+00 9.997635949363049557e-01 -8.248567394805875544e-03 -1.999823312422789254e-02 -2.189451377809274561e-03 3.793689310550689697e-01 -5.124077796936035156e-01 -1.346089363098144531e+00 1.815116178088806848e-02 -1.262097339473138707e-02 9.997043787388201208e-01 -6.044922824719177815e-03
3.905237019062042236e-01 -5.123772025108337402e-01 -1.599029541015625000e+00 9.997622013473107527e-01 -8.224002430578424699e-03 -2.007617627978626820e-02 -2.200084279393226157e-03 3.793347477912902832e-01 -5.121046304702758789e-01 -1.347226738929748535e+00 1.820076137144892303e-02 -1.268725535008904774e-02 9.996890580543522642e-01 -6.012689390189350329e-03
3.901608884334564209e-01 -5.124661326408386230e-01 -1.600720167160034180e+00 9.997633117472548570e-01 -8.031213254864487741e-03 -2.011676273853446953e-02 -2.032427024304611987e-03 3.792610764503479004e-01 -5.121300220489501953e-01 -1.348907470703125000e+00 1.824165098393815826e-02 -1.273412193269681143e-02 9.996990527721364428e-01 -6.227171004815137099e-03
3.905121088027954102e-01 -5.120716691017150879e-01 -1.602220535278320312e+00 9.997533553654539551e-01 -9.157423102033154100e-03 -2.012779423713988852e-02 -2.056760256913828244e-03 3.790751099586486816e-01 -5.122170448303222656e-01 -1.350636720657348633e+00 1.814500362573851638e-02 -1.270727678815244607e-02 9.997121965097073293e-01 -6.459563804894897891e-03
3.893961906433105469e-01 -5.124331116676330566e-01 -1.604649901390075684e+00 9.997561127565689487e-01 -8.966597821851754815e-03 -2.007052573131571510e-02 -2.120270907825244286e-03 3.789095580577850342e-01 -5.122609734535217285e-01 -1.352014303207397461e+00 1.803710210497451102e-02 -1.275900057468004438e-02 9.996987217250287161e-01 -6.205778656001604936e-03
3.897774517536163330e-01 -5.123445987701416016e-01 -1.606213688850402832e+00 9.997493832183980134e-01 -9.340397063228766256e-03 -2.023601109576584831e-02 -2.103488933366201314e-03 3.787939548492431641e-01 -5.122317075729370117e-01 -1.354160547256469727e+00 1.805939409420326269e-02 -1.285041365299591405e-02 9.996802271924180028e-01 -6.097428039824486813e-03
3.899444639682769775e-01 -5.123638510704040527e-01 -1.607632160186767578e+00 9.997516711174099235e-01 -9.157341647629862330e-03 -2.021725918387645010e-02 -2.002355617302557962e-03 3.789265453815460205e-01 -5.122007727622985840e-01 -1.356080293655395508e+00 1.785567822580717487e-02 -1.295357643676807967e-02 9.996805037132924232e-01 -5.937340564469726321e-03
3.901752829551696777e-01 -5.125383734703063965e-01 -1.608904480934143066e+00 9.997513059482119324e-01 -9.258451698374341871e-03 -2.017717154210468822e-02 -2.118137246442112782e-03 3.791894018650054932e-01 -5.121466517448425293e-01 -1.357910871505737305e+00 1.797213315212865467e-02 -1.299614697857635372e-02 9.997022385037686032e-01 -5.800331651127653247e-03
3.907200992107391357e-01 -5.124269127845764160e-01 -1.611005783081054688e+00 9.997482653505272987e-01 -9.650944854413695886e-03 -2.014110991932992895e-02 -2.146380697336309606e-03 3.793234825134277344e-01 -5.122541785240173340e-01 -1.359495282173156738e+00 1.796176608822182622e-02 -1.293752594867109314e-02 9.997010063110302047e-01 -5.918113016317106539e-03
3.900943994522094727e-01 -5.124425292015075684e-01 -1.613001108169555664e+00 9.997490553106188615e-01 -9.735402373881364008e-03 -2.007630798718195234e-02 -1.997438163338788493e-03 3.793652355670928955e-01 -5.122106671333312988e-01 -1.360449314117431641e+00 1.792314796616285844e-02 -1.290791883707756264e-02 9.996967711369075804e-01 -6.031384966939249033e-03
3.899734914302825928e-01 -5.123061537742614746e-01 -1.614308714866638184e+00 9.997448521195603233e-01 -9.966054772744620260e-03 -2.017356437558224733e-02 -1.985927934922834207e-03 3.792982697486877441e-01 -5.121873617172241211e-01 -1.362543582916259766e+00 1.795803248012574002e-02 -1.289842870827751647e-02 9.996763584365114808e-01 -6.027629326227168169e-03
3.899977505207061768e-01 -5.124244689941406250e-01 -1.615858197212219238e+00 9.997441739434608232e-01 -9.912778579084673136e-03 -2.023353145621031163e-02 -1.982129678087414353e-03 3.791381418704986572e-01 -5.120862126350402832e-01 -1.363610625267028809e+00 1.803958035300264398e-02 -1.286019124597325390e-02 9.997113084574469344e-01 -5.930530626633113284e-03
3.896790742874145508e-01 -5.124257802963256836e-01 -1.616490840911865234e+00 9.997464693068640607e-01 -9.810077550973388821e-03 -2.016571689649480567e-02 -2.024960061822335140e-03 3.791439235210418701e-01 -5.119423866271972656e-01 -1.364773631095886230e+00 1.798207991046903848e-02 -1.280606872333664784e-02 9.997149238317367681e-01 -5.957314950062631877e-03
3.899333178997039795e-01 -5.121684670448303223e-01 -1.618066072463989258e+00 9.997450905989584413e-01 -1.011250714103824506e-02 -2.007004647507061590e-02 -2.164448773984019910e-03 3.791268169879913330e-01 -5.119579434394836426e-01 -1.366083860397338867e+00 1.794059870202523166e-02 -1.268309742744945685e-02 9.996837982994120075e-01 -5.970102789426396349e-03
3.900232017040252686e-01 -5.121316909790039062e-01 -1.619920730590820312e+00 9.997423108199404718e-01 -1.019244702997480073e-02 -2.015658762258677045e-02 -2.267132906005751153e-03 3.791266977787017822e-01 -5.119091868400573730e-01 -1.367740392684936523e+00 1.788194670774904266e-02 -1.260985722934840347e-02 9.996993804136053985e-01 -5.767061142457009272e-03
3.901334702968597412e-01 -5.120801925659179688e-01 -1.621088504791259766e+00 9.997429666398155446e-01 -1.034755659844341716e-02 -2.004192240483897852e-02 -2.291925640550121837e-03 3.791813552379608154e-01 -5.118556022644042969e-01 -1.369140982627868652e+00 1.783689133929568238e-02 -1.262732453283640574e-02 9.997290004937392505e-01 -5.567710736834503155e-03
3.894341289997100830e-01 -5.119154453277587891e-01 -1.622514724731445312e+00 9.997415283070264502e-01 -1.040445507303087123e-02 -2.008296983699787985e-02 -2.298343799678500502e-03 3.790900409221649170e-01 -5.119430422782897949e-01 -1.370884776115417480e+00 1.775189446023973591e-02 -1.267620346909387186e-02 9.996902286235926915e-01 -5.820328527855638152e-03
3.894351720809936523e-01 -5.119976401329040527e-01 -1.624768853187561035e+00 9.997427058024167534e-01 -1.033562551983375523e-02 -2.006508534009309244e-02 -2.255948488918781570e-03 3.790159225463867188e-01 -5.118888616561889648e-01 -1.372789978981018066e+00 1.769472234891316179e-02 -1.261596092087021760e-02 9.997329701753985276e-01 -5.987295460697952126e-03
3.900260031223297119e-01 -5.118678808212280273e-01 -1.625828981399536133e+00 9.997379287397334391e-01 -1.053798790727275732e-02 -2.018200620397645959e-02 -2.391951240226074943e-03 3.790557980537414551e-01 -5.119093060493469238e-01 -1.374360680580139160e+00 1.770314159207353466e-02 -1.259346850234859157e-02 9.997306722931246226e-01 -5.927289700242872016e-03
3.902528584003448486e-01 -5.118698477745056152e-01 -1.627790570259094238e+00 9.997358643857694460e-01 -1.078691968282039816e-02 -2.013734096742290577e-02 -2.516592959526105060e-03 3.790054619312286377e-01 -5.119357109069824219e-01 -1.376026034355163574e+00 1.771197749022041662e-02 -1.261402891518445708e-02 9.996970244284212326e-01 -6.109787775027301221e-03
3.895354568958282471e-01 -5.118989348411560059e-01 -1.628929972648620605e+00 9.997350296999240049e-01 -1.065002245327636640e-02 -2.024976932970954172e-02 -2.528245617062897885e-03 3.789424002170562744e-01 -5.119815468788146973e-01 -1.377455830574035645e+00 1.779214063574418789e-02 -1.257110652169625073e-02 9.997020786342727394e-01 -5.910438734891085115e-03
3.900159597396850586e-01 -5.118650794029235840e-01 -1.630654811859130859e+00 9.997370269827500211e-01 -1.064731313840366379e-02 -2.015218629934626554e-02 -2.529076298652942981e-03 3.788906633853912354e-01 -5.120382308959960938e-01 -1.378960609436035156e+00 1.785025293400753152e-02 -1.260321155036153717e-02 9.997051561002316955e-01 -5.635386959427720471e-03
3.896021842956542969e-01 -5.119147300720214844e-01 -1.632085323333740234e+00 9.997322051774742979e-01 -1.104026990646756259e-02 -2.017608329789324223e-02 -2.561114895514126581e-03 3.788621425628662109e-01 -5.121415853500366211e-01 -1.379956841468811035e+00 1.792023785803667502e-02 -1.267456292305881548e-02 9.997157797036082538e-01 -5.756817165597246863e-03
3.898752629756927490e-01 -5.119014382362365723e-01 -1.634431719779968262e+00 9.997361624876882624e-01 -1.054407336385435913e-02 -2.024960292343791143e-02 -2.527118349334123767e-03 3.789866864681243896e-01 -5.120356678962707520e-01 -1.382588744163513184e+00 1.776322291364166098e-02 -1.257682582676262172e-02 9.996974080374493310e-01 -5.467591317373692375e-03
3.895199298858642578e-01 -5.116979479789733887e-01 -1.635569214820861816e+00 9.997378094991873354e-01 -1.054709336671487765e-02 -2.015976186383082458e-02 -2.578763394731831398e-03 3.789645433425903320e-01 -5.121147632598876953e-01 -1.382972359657287598e+00 1.778711484383494607e-02 -1.243023821629737555e-02 9.997015443206740404e-01 -5.929125546936891110e-03
3.894108831882476807e-01 -5.115600824356079102e-01 -1.636651158332824707e+00 9.997399260167677548e-01 -1.062663785480126404e-02 -2.000695931694281005e-02 -2.621315543939443764e-03 3.789600729942321777e-01 -5.121908187866210938e-01 -1.383881449699401855e+00 1.781599378620650834e-02 -1.240492723770320743e-02 9.997129258650888639e-01 -5.853021502101380356e-03
3.899541497230529785e-01 -5.115640163421630859e-01 -1.638555526733398438e+00 9.997387112554648736e-01 -1.050130250890328638e-02 -2.012381038525166629e-02 -2.695992825295753098e-03 3.787787556648254395e-01 -5.122125744819641113e-01 -1.385765194892883301e+00 1.783480268586877526e-02 -1.239395966655005253e-02 9.997086906368076731e-01 -6.078572359128208043e-03
3.902009427547454834e-01 -5.115514397621154785e-01 -1.640504598617553711e+00 9.997386888978809782e-01 -1.034195046059780895e-02 -2.021349921537474864e-02 -2.645395693246312390e-03 3.789011836051940918e-01 -5.120319724082946777e-01 -1.388200879096984863e+00 1.781975715437484828e-02 -1.245643933410322396e-02 9.996853973418994288e-01 -5.801377268678125677e-03
3.899402320384979248e-01 -5.116383433341979980e-01 -1.642385840415954590e+00 9.997347390502249187e-01 -1.093688100750835404e-02 -2.010566138679608511e-02 -2.565848114357329075e-03 3.789510130882263184e-01 -5.120021104812622070e-01 -1.390189886093139648e+00 1.774307844040654003e-02 -1.237814243614081440e-02 9.997238321388320914e-01 -5.941347751950340136e-03
3.900905847549438477e-01 -5.115272402763366699e-01 -1.643817424774169922e+00 9.997370195302096585e-01 -1.074247889908335266e-02 -2.009508787919598444e-02 -2.583461115136304140e-03 3.789679110050201416e-01 -5.120146274566650391e-01 -1.392266273498535156e+00 1.758490537633701847e-02 -1.226750680958454444e-02 9.997020718983748999e-01 -5.684249482674860743e-03
3.902807235717773438e-01 -5.113452076911926270e-01 -1.645025372505187988e+00 9.997429293773342218e-01 -1.019758620673358838e-02 -2.007771842368519244e-02 -2.639389172140526891e-03 3.789917826652526855e-01 -5.122780203819274902e-01 -1.393487215042114258e+00 1.762257360435696973e-02 -1.213126813824474091e-02 9.997187771382509691e-01 -5.772431852467181657e-03
3.904966711997985840e-01 -5.113753080368041992e-01 -1.647549629211425781e+00 9.997409991788994699e-01 -1.041290147979557351e-02 -2.004828530217011781e-02 -2.751882233179877950e-03 3.791956305503845215e-01 -5.121492147445678711e-01 -1.396098852157592773e+00 1.760565403480441812e-02 -1.203809394125236049e-02 9.997170388976672761e-01 -5.646260672220992580e-03
3.900651633739471436e-01 -5.113578438758850098e-01 -1.648792266845703125e+00 9.997394639604951783e-01 -1.037659713708350556e-02 -2.012859465833834183e-02 -2.860320191940390194e-03 3.793824315071105957e-01 -5.122404694557189941e-01 -1.397525191307067871e+00 1.761919099026479710e-02 -1.190819564346246723e-02 9.997198360408323659e-01 -5.352496336536996177e-03
3.897815942764282227e-01 -5.113949775695800781e-01 -1.650511503219604492e+00 9.997434585044396860e-01 -1.013919844929668697e-02 -2.004008016281055501e-02 -2.934661349150274965e-03 3.793701827526092529e-01 -5.122780203819274902e-01 -1.399424076080322266e+00 1.765594212086381287e-02 -1.187260830713440275e-02 9.997312734543176704e-01 -5.305960856649411320e-03
3.895280659198760986e-01 -5.112544894218444824e-01 -1.651923060417175293e+00 9.997411035140452151e-01 -1.020847245369842921e-02 -2.011441771541842144e-02 -2.988271954189376193e-03 3.798185586929321289e-01 -5.122468471527099609e-01 -1.400642871856689453e+00 1.762891425638251491e-02 -1.196526050130173636e-02 9.997335530269245707e-01 -5.002904936296198417e-03
3.896506130695343018e-01 -5.112988352775573730e-01 -1.653155207633972168e+00 9.997490404057172153e-01 -9.856314808016783391e-03 -1.987436829395644589e-02 -3.119015920124170588e-03 3.794257342815399170e-01 -5.121783614158630371e-01 -1.401416301727294922e+00 1.742786184860887697e-02 -1.188908580365650482e-02 9.997187964009678351e-01 -4.657745279938165124e-03
3.902975618839263916e-01 -5.112597942352294922e-01 -1.655341029167175293e+00 9.997546073710109615e-01 -9.455808433856837183e-03 -1.977821563276332267e-02 -3.183060977066030223e-03 3.792435526847839355e-01 -5.123556256294250488e-01 -1.403504610061645508e+00 1.738634395088264548e-02 -1.170694741335581712e-02 9.997277402267359392e-01 -4.454682834354057805e-03
3.904373347759246826e-01 -5.110531449317932129e-01 -1.656632304191589355e+00 9.997484889242014283e-01 -9.750334690798478574e-03 -1.992423990704998010e-02 -3.304967221533840985e-03 3.791975378990173340e-01 -5.124496817588806152e-01 -1.403850436210632324e+00 1.741289257913262653e-02 -1.156708650241909143e-02 9.997219846688865097e-01 -4.753502312460043677e-03
3.902881145477294922e-01 -5.111576318740844727e-01 -1.658401727676391602e+00 9.997506203240513756e-01 -9.555888152051189577e-03 -1.990710991867090593e-02 -3.330407111043408482e-03 3.793277740478515625e-01 -5.123482942581176758e-01 -1.405454993247985840e+00 1.737176780001974119e-02 -1.150330369266148491e-02 9.997278346721334419e-01 -4.248532499407973485e-03
3.903247416019439697e-01 -5.110318064689636230e-01 -1.659852504730224609e+00 9.997548383956744722e-01 -9.125352986499309094e-03 -1.990150928370793687e-02 -3.305251780306107424e-03 3.794332444667816162e-01 -5.123396515846252441e-01 -1.406898856163024902e+00 1.733312470359445884e-02 -1.144375939895234118e-02 9.997316719086724035e-01 -4.136733926847960437e-03
3.903629779815673828e-01 -5.110095143318176270e-01 -1.661709427833557129e+00 9.997612921598610924e-01 -9.128981134440701181e-03 -1.954895779950562712e-02 -3.443981035442005706e-03 3.795045316219329834e-01 -5.122630000114440918e-01 -1.408293247222900391e+00 1.724434901016631133e-02 -1.132783757856767153e-02 9.997267354896984815e-01 -4.231588349508139113e-03
3.901780545711517334e-01 -5.111235380172729492e-01 -1.663226962089538574e+00 9.997642656468931355e-01 -8.855401501105799808e-03 -1.950448745267730974e-02 -3.544871947085542589e-03 3.796161711215972900e-01 -5.121860504150390625e-01 -1.409757494926452637e+00 1.735073945396288161e-02 -1.115035463285093432e-02 9.997464533210742577e-01 -4.149281236914811009e-03
3.903022110462188721e-01 -5.111275911331176758e-01 -1.664633631706237793e+00 9.997691096544478739e-01 -8.594872254585259053e-03 -1.935899762182686015e-02 -3.616319429774471003e-03 3.796641528606414795e-01 -5.121143460273742676e-01 -1.411283016204833984e+00 1.733355454462674056e-02 -1.092921749315458463e-02 9.997586755602815289e-01 -3.915534603728591453e-03
3.902105689048767090e-01 -5.110023021697998047e-01 -1.665980935096740723e+00 9.997708162299802082e-01 -8.605968945638068149e-03 -1.925292130533856269e-02 -3.685146436383877639e-03 3.795639276504516602e-01 -5.121735930442810059e-01 -1.411758661270141602e+00 1.727672306526797236e-02 -1.084561173925386972e-02 9.997286826937051840e-01 -3.853916311296251129e-03
3.901906609535217285e-01 -5.109984278678894043e-01 -1.667231321334838867e+00 9.997754440904528250e-01 -8.274287968444165101e-03 -1.915816340776874821e-02 -3.682379496467374537e-03 3.794118762016296387e-01 -5.119957923889160156e-01 -1.413726329803466797e+00 1.716813817553629329e-02 -1.084521237476020888e-02 9.997593054322584383e-01 -3.592002190856368425e-03
3.902708590030670166e-01 -5.110383629798889160e-01 -1.668642401695251465e+00 9.997783132041432319e-01 -8.353360357686488713e-03 -1.895249108276365890e-02 -3.786726036110359302e-03 3.793109357357025146e-01 -5.120183825492858887e-01 -1.415218114852905273e+00 1.705624137925726425e-02 -1.076490678801446214e-02 9.997635836402749554e-01 -3.642732389791496043e-03
3.901601135730743408e-01 -5.109580755233764648e-01 -1.670662522315979004e+00 9.997773816746269304e-01 -8.499749222968627088e-03 -1.892681994006154000e-02 -3.835667373838180967e-03 3.792424201965332031e-01 -5.119059085845947266e-01 -1.417241334915161133e+00 1.703001175325069907e-02 -1.070349620634068744e-02 9.997673126509423192e-01 -3.642409372332715105e-03
3.903514742851257324e-01 -5.108337998390197754e-01 -1.672548770904541016e+00 9.997835968231366666e-01 -7.971978167025047662e-03 -1.881055612331214086e-02 -3.920615183767707339e-03 3.792578577995300293e-01 -5.118996500968933105e-01 -1.419122695922851562e+00 1.691147500348559249e-02 -1.059305616791390500e-02 9.997640772593798797e-01 -3.213168135162794772e-03
3.906350731849670410e-01 -5.106959939002990723e-01 -1.674163937568664551e+00 9.997870918956736075e-01 -8.044413775251748472e-03 -1.856341096618839906e-02 -4.056747216947367493e-03 3.791814744472503662e-01 -5.118958353996276855e-01 -1.420444250106811523e+00 1.685498852449047319e-02 -1.047695787148296420e-02 9.997823437828131654e-01 -3.226229576343921535e-03
3.909131288528442383e-01 -5.105455517768859863e-01 -1.675673127174377441e+00 9.997906167645568276e-01 -7.848870810957879821e-03 -1.843727299285071244e-02 -4.145952973339969011e-03 3.790714740753173828e-01 -5.122985243797302246e-01 -1.422266840934753418e+00 1.677034634027218390e-02 -1.036801072470659377e-02 9.997509711240031294e-01 -2.944240264127273316e-03
3.911655545234680176e-01 -5.103628635406494141e-01 -1.677411556243896484e+00 9.997953488628614771e-01 -7.397852253578507051e-03 -1.837586887096500851e-02 -4.104227175078898650e-03 3.795671761035919189e-01 -5.124068260192871094e-01 -1.424243211746215820e+00 1.660021608166064450e-02 -1.029891907219815383e-02 9.997423583316545903e-01 -2.648091504766747484e-03
3.910103142261505127e-01 -5.102497339248657227e-01 -1.679041624069213867e+00 9.997926288405887263e-01 -7.601472146113801356e-03 -1.839016639741099940e-02 -4.327571336545792645e-03 3.798448741436004639e-01 -5.125902891159057617e-01 -1.425770401954650879e+00 1.655437270077160863e-02 -1.006531750324080043e-02 9.997622329218480708e-01 -2.595565820609093029e-03
3.904878497123718262e-01 -5.102928876876831055e-01 -1.680834293365478516e+00 9.997917345850744208e-01 -7.646960940712398125e-03 -1.838830304589145898e-02 -4.457956322323403976e-03 3.800102472305297852e-01 -5.126884579658508301e-01 -1.427503943443298340e+00 1.638336401917438526e-02 -9.849605992893443671e-03 9.997536216681671695e-01 -2.137281825601365908e-03
3.901549279689788818e-01 -5.103628635406494141e-01 -1.682576537132263184e+00 9.997903335831606064e-01 -7.383351862701653841e-03 -1.856336940714931050e-02 -4.491655338173846344e-03 3.800448775291442871e-01 -5.126984119415283203e-01 -1.429165959358215332e+00 1.639745567403025697e-02 -9.746670649657144733e-03 9.997724173512948509e-01 -1.970819639357310540e-03
3.898021280765533447e-01 -5.104117393493652344e-01 -1.684404373168945312e+00 9.997969734205796044e-01 -6.990214906424146481e-03 -1.835517621979710148e-02 -4.498430899831261896e-03 3.802022635936737061e-01 -5.125237703323364258e-01 -1.431396842002868652e+00 1.633828025303112746e-02 -9.738083648235520626e-03 9.997844827296822334e-01 -2.048526803733484447e-03
3.895751237869262695e-01 -5.102910995483398438e-01 -1.685271859169006348e+00 9.997969585163923867e-01 -6.709680478248634256e-03 -1.839108720135905831e-02 -4.774121871255702226e-03 3.801768422126770020e-01 -5.125605463981628418e-01 -1.432326674461364746e+00 1.632733210778584618e-02 -9.617508910895701188e-03 9.997926936217805816e-01 -1.996538843057294940e-03
3.899787962436676025e-01 -5.101853609085083008e-01 -1.686852693557739258e+00 9.998045968832371955e-01 -6.383265404837598286e-03 -1.806453071938235802e-02 -4.866880487983634915e-03 3.801181614398956299e-01 -5.127026438713073730e-01 -1.433966159820556641e+00 1.614930720541044376e-02 -9.591303950505078099e-03 9.998067163199633178e-01 -1.689860710156480556e-03
3.903957903385162354e-01 -5.102030634880065918e-01 -1.688699722290039062e+00 9.998056103597213751e-01 -5.982677899467232947e-03 -1.809723706254837486e-02 -5.045151380472154973e-03 3.802070021629333496e-01 -5.127497911453247070e-01 -1.435730934143066406e+00 1.606048256639578536e-02 -9.463215746583104881e-03 9.997736220495146986e-01 -1.554786462197442704e-03
3.903264701366424561e-01 -5.101125240325927734e-01 -1.690091252326965332e+00 9.998083377986861642e-01 -5.959247832846023031e-03 -1.789622564490051665e-02 -5.244403170174851553e-03 3.803558349609375000e-01 -5.127955079078674316e-01 -1.437442302703857422e+00 1.594688737447543664e-02 -9.323646841948848851e-03 9.997752746269850110e-01 -1.497736362365631371e-03
3.901316225528717041e-01 -5.100635886192321777e-01 -1.691754937171936035e+00 9.998148433812602542e-01 -5.294400809306598621e-03 -1.772985689345654009e-02 -5.283445961805311071e-03 3.804163038730621338e-01 -5.128123164176940918e-01 -1.439302921295166016e+00 1.567451261647902563e-02 -9.220194502269945386e-03 9.997773807138613522e-01 -7.691151464853710450e-04
3.901625275611877441e-01 -5.098794102668762207e-01 -1.693414449691772461e+00 9.998136808747657422e-01 -5.442510192443616827e-03 -1.769940361247310592e-02 -5.451766236614980464e-03 3.803317248821258545e-01 -5.129520893096923828e-01 -1.440457463264465332e+00 1.555378899117886016e-02 -9.109394232894814369e-03 9.997998736136560760e-01 -1.054024282459660672e-03
3.900323808193206787e-01 -5.097949504852294922e-01 -1.695055961608886719e+00 9.998180030074674818e-01 -5.361945433064939717e-03 -1.741762246299725925e-02 -5.641702785202371180e-03 3.802793323993682861e-01 -5.129634737968444824e-01 -1.441403865814208984e+00 1.523484449396747542e-02 -8.936447669293445459e-03 9.997782032613349301e-01 -7.119631821351445587e-04
