dynamic_accuracy steamvr; 20211012-215507; x y z w i j k;  frequency = 100
3.456455469131469727e-01 -5.116559863090515137e-01 -1.534319162368774414e+00 9.997767929475249726e-01 -2.312284477707393128e-03 -2.010623719214965285e-02 -6.063448690834734832e-03 3.359606564044952393e-01 -5.162183642387390137e-01 -1.281179904937744141e+00 1.391869234810559977e-02 -6.270323529378268174e-03 9.998137441113172930e-01 -2.849415592891844668e-03
3.437792658805847168e-01 -5.115637779235839844e-01 -1.533522844314575195e+00 9.997776126940278729e-01 -2.188726340807234643e-03 -2.008332836322810483e-02 -6.048722521953558799e-03 3.341878652572631836e-01 -5.164695382118225098e-01 -1.280671358108520508e+00 1.404445337928683646e-02 -6.510683907458580250e-03 9.998427738617537974e-01 -2.768164864481635189e-03
3.420515060424804688e-01 -5.117796659469604492e-01 -1.533730268478393555e+00 9.997785069621735188e-01 -2.450603240165464321e-03 -2.002312897466881209e-02 -6.001330934988361940e-03 3.326071500778198242e-01 -5.165043473243713379e-01 -1.279789566993713379e+00 1.406989433010305546e-02 -6.515393348087987653e-03 9.998138663725530950e-01 -3.057567552202297527e-03
3.404715061187744141e-01 -5.119071006774902344e-01 -1.533070921897888184e+00 9.997792521850171754e-01 -2.355389682553057310e-03 -1.999972617097704741e-02 -5.991090131082565939e-03 3.308043479919433594e-01 -5.166239738464355469e-01 -1.278022170066833496e+00 1.422734598079439944e-02 -6.607061409760683728e-03 9.998119382862737936e-01 -2.718211613920753535e-03
3.391726911067962646e-01 -5.119045972824096680e-01 -1.533191442489624023e+00 9.997793937772947448e-01 -2.612764501304173578e-03 -1.993962953086647616e-02 -6.062911960280918840e-03 3.292334377765655518e-01 -5.166165828704833984e-01 -1.278531789779663086e+00 1.410321593167595568e-02 -6.519282025026474324e-03 9.998286163723582032e-01 -2.924214338695285426e-03
3.377223610877990723e-01 -5.117347836494445801e-01 -1.533535242080688477e+00 9.997763979785154742e-01 -2.747588135069155973e-03 -2.007728011449404562e-02 -6.042130906413500403e-03 3.276825845241546631e-01 -5.165731310844421387e-01 -1.279372572898864746e+00 1.426291178611184540e-02 -6.570091095365214982e-03 9.998006869362693338e-01 -3.380676800167350775e-03
3.360125422477722168e-01 -5.116901397705078125e-01 -1.533663034439086914e+00 9.997749075280176756e-01 -2.428709294337113092e-03 -2.019170779559401746e-02 -6.044317137702242410e-03 3.260664343833923340e-01 -5.166468024253845215e-01 -1.280167937278747559e+00 1.430620316497349144e-02 -6.538573144181531079e-03 9.998286796448966340e-01 -3.305510215718404296e-03
3.343787193298339844e-01 -5.117753148078918457e-01 -1.534352660179138184e+00 9.997805861325204102e-01 -2.628457963952337065e-03 -1.993184147327775255e-02 -5.881763955012954057e-03 3.244479000568389893e-01 -5.167846679687500000e-01 -1.280188202857971191e+00 1.432857979455162169e-02 -6.529930063438011550e-03 9.997767721604285951e-01 -3.576213922245047219e-03
3.323140442371368408e-01 -5.118576884269714355e-01 -1.534272074699401855e+00 9.997831645958332736e-01 -2.673192309818655122e-03 -1.980777620365431479e-02 -5.842601698969191772e-03 3.227607607841491699e-01 -5.167368054389953613e-01 -1.280531406402587891e+00 1.432441934736910193e-02 -6.587464452956777461e-03 9.998240877962841777e-01 -3.397921051842218813e-03
3.308724761009216309e-01 -5.119052529335021973e-01 -1.534222364425659180e+00 9.997808618644637990e-01 -3.157445988651262029e-03 -1.984497763142714991e-02 -5.868643875125237677e-03 3.213842511177062988e-01 -5.168663859367370605e-01 -1.280370950698852539e+00 1.410480071107210118e-02 -6.499359925251043009e-03 9.997939940384036328e-01 -3.259311908751877547e-03
3.294012844562530518e-01 -5.119949579238891602e-01 -1.533507466316223145e+00 9.997863764873642367e-01 -2.759178882274017450e-03 -1.960610242481803517e-02 -5.932158043282152043e-03 3.198327124118804932e-01 -5.169685482978820801e-01 -1.279926419258117676e+00 1.400939663526475608e-02 -6.462076511862271944e-03 9.998219643860801753e-01 -3.269026518922575879e-03
3.282116353511810303e-01 -5.120301246643066406e-01 -1.533314228057861328e+00 9.997971150103474036e-01 -2.464819654213305095e-03 -1.909336486370257283e-02 -5.924245178420804898e-03 3.181833922863006592e-01 -5.170208811759948730e-01 -1.280089974403381348e+00 1.405823960935370653e-02 -6.423328247205957811e-03 9.998418116557260538e-01 -3.340229728490059623e-03
3.264472484588623047e-01 -5.120636224746704102e-01 -1.533663988113403320e+00 9.997960195521476967e-01 -2.808523484859957575e-03 -1.909105048190247456e-02 -5.964208203205655784e-03 3.167066276073455811e-01 -5.170378684997558594e-01 -1.279944062232971191e+00 1.408788720642158328e-02 -6.409182491405479923e-03 9.997850361424057697e-01 -3.250267767807847943e-03
3.245783448219299316e-01 -5.119275450706481934e-01 -1.534347414970397949e+00 9.998082111145274453e-01 -2.575974538865355521e-03 -1.847712791268129109e-02 -5.958928850137246679e-03 3.149777948856353760e-01 -5.169073939323425293e-01 -1.280533909797668457e+00 1.404392286940396063e-02 -6.390510120282666927e-03 9.998120727471546676e-01 -3.064680849041603698e-03
3.228437304496765137e-01 -5.119975209236145020e-01 -1.533770203590393066e+00 9.998062512340266661e-01 -2.418533682305433127e-03 -1.862318748262473123e-02 -5.897627603039674524e-03 3.131455481052398682e-01 -5.169488191604614258e-01 -1.280082941055297852e+00 1.424304772487412600e-02 -6.432760717834256486e-03 9.997924233623817214e-01 -3.492954708457520017e-03
3.215701282024383545e-01 -5.119775533676147461e-01 -1.533844232559204102e+00 9.998036206659466352e-01 -2.642504009657263651e-03 -1.871247470900148924e-02 -5.965702638272385276e-03 3.113432228565216064e-01 -5.171527862548828125e-01 -1.278920412063598633e+00 1.436389494148486955e-02 -6.661486777301339063e-03 9.998155525482581574e-01 -3.249473326151944980e-03
3.200811743736267090e-01 -5.119524002075195312e-01 -1.533267378807067871e+00 9.998032629677694461e-01 -2.849987982850495007e-03 -1.868875222406254574e-02 -6.003157362020815520e-03 3.097332119941711426e-01 -5.174435377120971680e-01 -1.278075695037841797e+00 1.440222773803967286e-02 -6.615691958140973612e-03 9.998022357175953001e-01 -3.275145608473863882e-03
3.192269504070281982e-01 -5.121150016784667969e-01 -1.533674597740173340e+00 9.998033374882335789e-01 -2.619774969446854018e-03 -1.872366553024827976e-02 -5.987452193098044377e-03 3.083530962467193604e-01 -5.173078775405883789e-01 -1.279293775558471680e+00 1.445077413049491478e-02 -6.552171975781639381e-03 9.998416467093608206e-01 -3.073070959684909027e-03
3.177120089530944824e-01 -5.121853947639465332e-01 -1.533619523048400879e+00 9.998063555623630805e-01 -2.714055187598058121e-03 -1.854521128996667462e-02 -5.996415670515464931e-03 3.067066967487335205e-01 -5.172653794288635254e-01 -1.278686523437500000e+00 1.446623336623588732e-02 -6.589068519329921089e-03 9.998036888488486262e-01 -3.312077554810125869e-03
3.155446052551269531e-01 -5.121929645538330078e-01 -1.533688783645629883e+00 9.998032108034412557e-01 -2.585043755164244048e-03 -1.873769172381616055e-02 -5.980363959105842314e-03 3.049234449863433838e-01 -5.172513723373413086e-01 -1.279196143150329590e+00 1.455557315443558805e-02 -6.705682387485845629e-03 9.998333751192413077e-01 -3.238657896085848573e-03
3.134408295154571533e-01 -5.122231841087341309e-01 -1.533999085426330566e+00 9.998080993343740897e-01 -2.861262711927605243e-03 -1.846931654529501005e-02 -5.869361471686819834e-03 3.035103082656860352e-01 -5.171680450439453125e-01 -1.280056238174438477e+00 1.437944758069064667e-02 -6.747943864808916489e-03 9.998016638445944571e-01 -3.512299373536899305e-03
3.116335570812225342e-01 -5.122472047805786133e-01 -1.534025430679321289e+00 9.998090233832668261e-01 -2.954806584305596021e-03 -1.840551963834213475e-02 -5.867442745109681043e-03 3.019655346870422363e-01 -5.171223282814025879e-01 -1.280722737312316895e+00 1.442342232021607065e-02 -6.709008311340700428e-03 9.998059156543493975e-01 -3.457586368040210627e-03
3.098741769790649414e-01 -5.123673677444458008e-01 -1.534161090850830078e+00 9.998080322662760144e-01 -2.667475217102993016e-03 -1.849707279973544782e-02 -5.885773988449528350e-03 3.004233241081237793e-01 -5.173342823982238770e-01 -1.280455470085144043e+00 1.432545957244199357e-02 -6.721535965852081310e-03 9.998118177022969899e-01 -3.616292432480662511e-03
3.089502453804016113e-01 -5.123932361602783203e-01 -1.533886313438415527e+00 9.998055880036335052e-01 -2.719954620935313271e-03 -1.860021032591226836e-02 -5.952037617269960272e-03 2.987529337406158447e-01 -5.174385905265808105e-01 -1.279678463935852051e+00 1.403171560623679009e-02 -6.641432920125872261e-03 9.998237865809035396e-01 -3.255082175787423968e-03
3.079038858413696289e-01 -5.124275684356689453e-01 -1.534008145332336426e+00 9.998072721608505242e-01 -2.613868367641422174e-03 -1.853227249103223118e-02 -5.928607765347136162e-03 2.972422242164611816e-01 -5.175733566284179688e-01 -1.279880762100219727e+00 1.405293881371661585e-02 -6.681488209229461198e-03 9.998021996638970510e-01 -3.408027201510838069e-03
3.061898946762084961e-01 -5.126137137413024902e-01 -1.534153580665588379e+00 9.998077341857859457e-01 -2.700299802493962530e-03 -1.851451602568481361e-02 -5.865969688951393722e-03 2.955160439014434814e-01 -5.175935029983520508e-01 -1.280181288719177246e+00 1.415963007508388993e-02 -6.757329594128082956e-03 9.998108021388819600e-01 -3.753143865405225363e-03
3.046112954616546631e-01 -5.123754143714904785e-01 -1.533586978912353516e+00 9.998075776934930436e-01 -2.700882995975248824e-03 -1.852407799526082158e-02 -5.862668666043630537e-03 2.937685847282409668e-01 -5.177298188209533691e-01 -1.280177354812622070e+00 1.411061004606790209e-02 -6.772116988734677365e-03 9.998206295740793559e-01 -3.540159811152741951e-03
3.023397326469421387e-01 -5.124347209930419922e-01 -1.534132957458496094e+00 9.998147316018484165e-01 -2.685740613871414467e-03 -1.818704787382226934e-02 -5.702972872958635663e-03 2.921285331249237061e-01 -5.175852775573730469e-01 -1.280510783195495605e+00 1.397904960632582322e-02 -6.859385610197585130e-03 9.998177387014631767e-01 -3.391330599147888546e-03
3.006474375724792480e-01 -5.125679373741149902e-01 -1.534072637557983398e+00 9.998120339882512475e-01 -2.635777668110915722e-03 -1.837334897119595467e-02 -5.601451055970728399e-03 2.906165421009063721e-01 -5.175990462303161621e-01 -1.280246138572692871e+00 1.401205551980638959e-02 -6.777784179458564567e-03 9.998084421002229050e-01 -3.366011235749066018e-03
2.995265722274780273e-01 -5.126385688781738281e-01 -1.534441232681274414e+00 9.998125928866936629e-01 -2.885381915914223168e-03 -1.829421826453726113e-02 -5.637382755806829258e-03 2.891406118869781494e-01 -5.176551938056945801e-01 -1.280197143554687500e+00 1.408894489531578240e-02 -6.902036847791224658e-03 9.998255612489089783e-01 -3.601146769061957294e-03
2.981543838977813721e-01 -5.126877427101135254e-01 -1.534286141395568848e+00 9.998123767793329897e-01 -2.789050926574911365e-03 -1.832263568231342829e-02 -5.630907739023220324e-03 2.877620160579681396e-01 -5.177251100540161133e-01 -1.280195832252502441e+00 1.405558946142182290e-02 -6.814677902409223623e-03 9.998049131186070859e-01 -3.355933658178517510e-03
2.965855002403259277e-01 -5.126332640647888184e-01 -1.534105658531188965e+00 9.998137628464217608e-01 -2.677007413315407851e-03 -1.826974508563980124e-02 -5.612074630380442172e-03 2.860863804817199707e-01 -5.178240537643432617e-01 -1.280402779579162598e+00 1.401630868594465167e-02 -6.800652920852619764e-03 9.997999418718663822e-01 -3.484243148509664784e-03
2.951423823833465576e-01 -5.126789212226867676e-01 -1.534477353096008301e+00 9.998118924005962027e-01 -2.843883614763420033e-03 -1.837160501475648688e-02 -5.529265660356384379e-03 2.843241691589355469e-01 -5.179608464241027832e-01 -1.280261635780334473e+00 1.405240862417789054e-02 -6.820685715162181154e-03 9.998247115438630983e-01 -3.320739135218954158e-03
2.935552000999450684e-01 -5.126915574073791504e-01 -1.534915089607238770e+00 9.998132337565232008e-01 -3.002637433901833575e-03 -1.833106771948167860e-02 -5.334163509644077213e-03 2.825336754322052002e-01 -5.179223418235778809e-01 -1.280713081359863281e+00 1.416489094469698673e-02 -6.838312485488912996e-03 9.997946446039852608e-01 -3.375437494264418251e-03
2.918306589126586914e-01 -5.127919912338256836e-01 -1.534959435462951660e+00 9.998133231801877852e-01 -2.872712620813310837e-03 -1.836138163234613679e-02 -5.285399891317247960e-03 2.809160351753234863e-01 -5.178633332252502441e-01 -1.280353546142578125e+00 1.416646882461328888e-02 -6.880825059106553988e-03 9.998204554582155179e-01 -3.186729043784797526e-03
2.903661727905273438e-01 -5.128636956214904785e-01 -1.535049796104431152e+00 9.998124363951612636e-01 -2.940117614022604367e-03 -1.841565949811310027e-02 -5.225228689929912844e-03 2.797147333621978760e-01 -5.178802609443664551e-01 -1.280009627342224121e+00 1.425925469616316429e-02 -6.814203712371235365e-03 9.997982042228561461e-01 -3.359859747526683545e-03
2.885122597217559814e-01 -5.128644704818725586e-01 -1.535683631896972656e+00 9.998123469714175204e-01 -2.813422241242665486e-03 -1.842813389504278226e-02 -5.268860028475944902e-03 2.783582210540771484e-01 -5.180049538612365723e-01 -1.280045032501220703e+00 1.417330427438359339e-02 -6.751294828630901440e-03 9.997888694611526406e-01 -3.250852507077458837e-03
2.869284152984619141e-01 -5.131145119667053223e-01 -1.535538554191589355e+00 9.998120563441948994e-01 -2.935256779675961616e-03 -1.845998436171167670e-02 -5.145052249350389947e-03 2.769140303134918213e-01 -5.179492235183715820e-01 -1.279343843460083008e+00 1.427648706122932112e-02 -6.862520850374639186e-03 9.998067905956437018e-01 -3.306209552362640927e-03
2.849225103855133057e-01 -5.132364034652709961e-01 -1.535608053207397461e+00 9.998154693457359521e-01 -2.855743707297349592e-03 -1.830603194023104272e-02 -5.076123424219813017e-03 2.750807106494903564e-01 -5.178992748260498047e-01 -1.280323624610900879e+00 1.411061004606790209e-02 -6.824744999537155944e-03 9.997893778253852393e-01 -3.191621961276352309e-03
2.835516035556793213e-01 -5.133806467056274414e-01 -1.535603642463684082e+00 9.998188003643900812e-01 -2.505806422582963593e-03 -1.819298850134697110e-02 -5.008858425212897592e-03 2.732728421688079834e-01 -5.177649855613708496e-01 -1.281424641609191895e+00 1.399662695850379356e-02 -6.863646714088541927e-03 9.997866251461139386e-01 -2.885051005633539663e-03
2.816666960716247559e-01 -5.132451653480529785e-01 -1.535401105880737305e+00 9.998133231801877852e-01 -2.792245764569616442e-03 -1.844653345005256573e-02 -5.026370752016074035e-03 2.712691128253936768e-01 -5.179772377014160156e-01 -1.280697941780090332e+00 1.403118461474708173e-02 -6.919705045442725924e-03 9.997857899231548107e-01 -2.985157890855071570e-03
2.801982462406158447e-01 -5.133836269378662109e-01 -1.535277366638183594e+00 9.998173323329281326e-01 -2.527265639613147062e-03 -1.827784532537221618e-02 -4.984227797056690543e-03 2.698493301868438721e-01 -5.181973576545715332e-01 -1.279618620872497559e+00 1.401046024963331291e-02 -6.923193671201408918e-03 9.997945544950205266e-01 -2.948094170230953093e-03
2.789219617843627930e-01 -5.133904218673706055e-01 -1.535014033317565918e+00 9.998181818539353394e-01 -2.363899135008767655e-03 -1.825561371244342063e-02 -4.974476663327283103e-03 2.685041129589080811e-01 -5.181030631065368652e-01 -1.279114723205566406e+00 1.404551433893928662e-02 -6.820751450412414728e-03 9.998428721532406360e-01 -2.609083057572172178e-03
2.776136100292205811e-01 -5.134426951408386230e-01 -1.535145521163940430e+00 9.998189941145741999e-01 -2.453612273887589238e-03 -1.819605330776088298e-02 -4.985808869684806369e-03 2.669708728790283203e-01 -5.181724429130554199e-01 -1.279282569885253906e+00 1.397051929303333440e-02 -6.783111162772908521e-03 9.997919856068163691e-01 -2.689635615439233979e-03
2.761025726795196533e-01 -5.134920477867126465e-01 -1.535354137420654297e+00 9.998163710319704078e-01 -2.527131023522822748e-03 -1.832999393976703431e-02 -4.985781197429250793e-03 2.654807269573211670e-01 -5.179933905601501465e-01 -1.280821323394775391e+00 1.401737177583855035e-02 -6.859036744160722406e-03 9.998142428308155472e-01 -2.435895064247235557e-03
2.739119827747344971e-01 -5.133456587791442871e-01 -1.534994363784790039e+00 9.998160282422581258e-01 -2.565455413767606888e-03 -1.833981258145415266e-02 -4.997439389149870535e-03 2.634127736091613770e-01 -5.180290341377258301e-01 -1.280385136604309082e+00 1.398970518345526472e-02 -6.839315448397367304e-03 9.997843359696592103e-01 -2.613999287665879495e-03
2.724908590316772461e-01 -5.136796236038208008e-01 -1.536049962043762207e+00 9.998131145249581353e-01 -2.358469661738724337e-03 -1.855643154943958581e-02 -4.881839149445569431e-03 2.620019912719726562e-01 -5.180822014808654785e-01 -1.280449032783508301e+00 1.409740354967347134e-02 -6.945139119069148985e-03 9.998216419290499868e-01 -2.696493759541757074e-03
2.707763910293579102e-01 -5.136435627937316895e-01 -1.535737037658691406e+00 9.998166020423624456e-01 -2.330640754264540291e-03 -1.837134614892643042e-02 -4.881621383994001577e-03 2.606540024280548096e-01 -5.181868076324462891e-01 -1.279775619506835938e+00 1.380474376828913323e-02 -7.014058457119402325e-03 9.998160424242514832e-01 -2.268509126889349872e-03
2.698647081851959229e-01 -5.136716961860656738e-01 -1.535286426544189453e+00 9.998123022595426512e-01 -2.479907053313069182e-03 -1.854653176653607918e-02 -5.024455369710600396e-03 2.590090632438659668e-01 -5.183671712875366211e-01 -1.279968380928039551e+00 1.399236780984420593e-02 -6.978038168592480030e-03 9.997901028868197981e-01 -2.387416474671311649e-03
2.689410150051116943e-01 -5.138758420944213867e-01 -1.536172628402709961e+00 9.998162816085786053e-01 -2.249405818581327616e-03 -1.834637869051965187e-02 -5.074991028562959340e-03 2.571613788604736328e-01 -5.183871984481811523e-01 -1.280719757080078125e+00 1.366315290979806807e-02 -6.926595787375580335e-03 9.998373133412453706e-01 -2.147716382594849933e-03
2.672403752803802490e-01 -5.139418840408325195e-01 -1.535869717597961426e+00 9.998140385692156906e-01 -2.247457634776427182e-03 -1.849326084724762717e-02 -4.982957355535388988e-03 2.555454969406127930e-01 -5.183880329132080078e-01 -1.280061125755310059e+00 1.372843351514604383e-02 -6.945224948943563327e-03 9.998338119818095393e-01 -2.100056590526261455e-03
2.657284438610076904e-01 -5.137578845024108887e-01 -1.535339117050170898e+00 9.998119371124893906e-01 -2.790776122528430998e-03 -1.856563331249643303e-02 -4.859249557427503842e-03 2.535527348518371582e-01 -5.183182358741760254e-01 -1.280054450035095215e+00 1.393099865008506390e-02 -6.950006250060013387e-03 9.997951704723441191e-01 -2.302351165444285665e-03
2.630889117717742920e-01 -5.138826370239257812e-01 -1.536090135574340820e+00 9.998093214633725356e-01 -2.658701237490803358e-03 -1.875162422520831526e-02 -4.756229033738399933e-03 2.520557045936584473e-01 -5.185247063636779785e-01 -1.279124140739440918e+00 1.405982945833920798e-02 -7.080414420501304935e-03 9.998044975384101640e-01 -2.091096252900183621e-03
2.616489231586456299e-01 -5.141678452491760254e-01 -1.537066459655761719e+00 9.998121532199452099e-01 -2.241419830372001765e-03 -1.868848730638558026e-02 -4.623185602626870422e-03 2.509351372718811035e-01 -5.184044241905212402e-01 -1.281464815139770508e+00 1.392457932773359316e-02 -7.128152022460610207e-03 9.997768968071124585e-01 -1.930905721866531081e-03
2.602111399173736572e-01 -5.140996575355529785e-01 -1.535992145538330078e+00 9.998157152602442643e-01 -2.507861579009718327e-03 -1.846672509709115437e-02 -4.607468097670058653e-03 2.496179342269897461e-01 -5.184633135795593262e-01 -1.281203627586364746e+00 1.386344751778023979e-02 -7.063023709335447022e-03 9.998070690371937408e-01 -2.262598097198195886e-03
2.585379183292388916e-01 -5.140892267227172852e-01 -1.536071062088012695e+00 9.998122724516248505e-01 -2.386146320690969887e-03 -1.867223137883596007e-02 -4.590072645961367458e-03 2.480207234621047974e-01 -5.186162590980529785e-01 -1.280469179153442383e+00 1.390851805975497346e-02 -7.035863063842533530e-03 9.998176964044327431e-01 -2.050919169439994593e-03
2.568833827972412109e-01 -5.142389535903930664e-01 -1.536116242408752441e+00 9.998156332887482289e-01 -2.393226622160588707e-03 -1.849163104301849991e-02 -4.585994504192048710e-03 2.464568763971328735e-01 -5.185937881469726562e-01 -1.280388951301574707e+00 1.389833632331032541e-02 -7.116336283890361755e-03 9.997969276508376080e-01 -1.985579525283928670e-03
2.554115355014801025e-01 -5.142619013786315918e-01 -1.535489678382873535e+00 9.998157972317335274e-01 -2.324400571542239655e-03 -1.850516914146770053e-02 -4.529575945518993924e-03 2.443141043186187744e-01 -5.187792778015136719e-01 -1.280319809913635254e+00 1.399077029481875234e-02 -7.015991771521501268e-03 9.998253140387282079e-01 -1.952308096983441498e-03
2.534943521022796631e-01 -5.143139958381652832e-01 -1.535514831542968750e+00 9.998167585332429219e-01 -2.271132640999179008e-03 -1.846961394969102652e-02 -4.489894867776809961e-03 2.423136830329895020e-01 -5.187778472900390625e-01 -1.280367851257324219e+00 1.385538377889040419e-02 -7.024127822046677926e-03 9.998206942172783718e-01 -1.780689180404773598e-03
2.521716356277465820e-01 -5.143095254898071289e-01 -1.535478234291076660e+00 9.998162816085786053e-01 -2.269335010008895117e-03 -1.849020318188963202e-02 -4.511409158058029417e-03 2.409522980451583862e-01 -5.188048481941223145e-01 -1.279852628707885742e+00 1.411377776640100959e-02 -6.954910457917822496e-03 9.997875567610884362e-01 -1.843191885025984673e-03
2.507931590080261230e-01 -5.143306851387023926e-01 -1.535404801368713379e+00 9.998174217562260102e-01 -2.291489139084348925e-03 -1.841665658753782048e-02 -4.549685333800765168e-03 2.392987161874771118e-01 -5.187787413597106934e-01 -1.280340671539306641e+00 1.401949771378598920e-02 -6.921906945072199557e-03 9.998065844237724598e-01 -1.809833186667861565e-03
2.491753995418548584e-01 -5.142917037010192871e-01 -1.535642743110656738e+00 9.998168777643734462e-01 -2.397693646064731447e-03 -1.844861682298803290e-02 -4.484162389234386779e-03 2.378430664539337158e-01 -5.188143253326416016e-01 -1.280755043029785156e+00 1.395557869826933618e-02 -7.029592227694976027e-03 9.997930870268147974e-01 -1.769339412907492901e-03
2.476397901773452759e-01 -5.143028497695922852e-01 -1.535181760787963867e+00 9.998184873832439701e-01 -2.249825732628004706e-03 -1.840551960582025026e-02 -4.378156310453510357e-03 2.363306581974029541e-01 -5.187620520591735840e-01 -1.280295014381408691e+00 1.395771404809413065e-02 -7.055936422074317836e-03 9.997844235074740959e-01 -1.628379954904357954e-03
2.459021359682083130e-01 -5.143435597419738770e-01 -1.536213397979736328e+00 9.998180998826415866e-01 -2.323446493670030047e-03 -1.842911677450007404e-02 -4.330662626789304366e-03 2.347026914358139038e-01 -5.189686417579650879e-01 -1.279989957809448242e+00 1.404445337928683646e-02 -7.079918549770238163e-03 9.998269583345811284e-01 -1.773394730312135605e-03
2.442870587110519409e-01 -5.144295692443847656e-01 -1.536115527153015137e+00 9.998155513172454212e-01 -2.380019392325996488e-03 -1.857398597788629396e-02 -4.268497579802822510e-03 2.332044094800949097e-01 -5.189234614372253418e-01 -1.280399918556213379e+00 1.412696895548375131e-02 -7.211160938373564061e-03 9.998105697552336357e-01 -1.462714308313091361e-03
2.424296438694000244e-01 -5.143617391586303711e-01 -1.536118507385253906e+00 9.998164679073026084e-01 -2.332515581242187910e-03 -1.850438265709822630e-02 -4.378813938903991509e-03 2.316092848777770996e-01 -5.189628601074218750e-01 -1.280242562294006348e+00 1.407571807167927111e-02 -7.155327061803777762e-03 9.997946102526586998e-01 -1.361894667563987157e-03
2.408370673656463623e-01 -5.146779417991638184e-01 -1.536425948143005371e+00 9.998179508439083429e-01 -2.171848937449465805e-03 -1.844530047182437599e-02 -4.373618567185579876e-03 2.301573306322097778e-01 -5.189890265464782715e-01 -1.279595494270324707e+00 1.403808593750000000e-02 -7.176768261453379816e-03 9.998175911281419470e-01 -1.372727103855298945e-03
2.390645593404769897e-01 -5.147399306297302246e-01 -1.536394834518432617e+00 9.998171832940805359e-01 -2.194613612385827583e-03 -1.848480899817134260e-02 -4.368778394734017419e-03 2.286790311336517334e-01 -5.191782712936401367e-01 -1.279267907142639160e+00 1.421582034604271065e-02 -7.278751980587500926e-03 9.998157530302249629e-01 -1.390368314264940576e-03
